1,0 2.913.952 1 2.913.952,0 2.913.952,0 2.913.952 2.913.952 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.972.800 1 1.972.800,0 1.972.800,0 1.972.800 1.972.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.092.704 1 2.092.704,0 2.092.704,0 2.092.704 2.092.704 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.529.024 1 2.529.024,0 2.529.024,0 2.529.024 2.529.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.899.104 1 2.899.104,0 2.899.104,0 2.899.104 2.899.104 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.917.504 1 2.917.504,0 2.917.504,0 2.917.504 2.917.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.976.960 1 1.976.960,0 1.976.960,0 1.976.960 1.976.960 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.892.480 1 3.892.480,0 3.892.480,0 3.892.480 3.892.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.067.872 1 2.067.872,0 2.067.872,0 2.067.872 2.067.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.350.688 1 2.350.688,0 2.350.688,0 2.350.688 2.350.688 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.084.416 1 2.084.416,0 2.084.416,0 2.084.416 2.084.416 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.059.264 1 2.059.264,0 2.059.264,0 2.059.264 2.059.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.080.256 1 2.080.256,0 2.080.256,0 2.080.256 2.080.256 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.845.312 1 3.845.312,0 3.845.312,0 3.845.312 3.845.312 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.877.792 1 3.877.792,0 3.877.792,0 3.877.792 3.877.792 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.967.744 1 1.967.744,0 1.967.744,0 1.967.744 1.967.744 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.881.664 1 3.881.664,0 3.881.664,0 3.881.664 3.881.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.909.504 1 2.909.504,0 2.909.504,0 2.909.504 2.909.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.860.896 1 3.860.896,0 3.860.896,0 3.860.896 3.860.896 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.911.872 1 2.911.872,0 2.911.872,0 2.911.872 2.911.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.976.064 1 1.976.064,0 1.976.064,0 1.976.064 1.976.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.899.040 1 2.899.040,0 2.899.040,0 2.899.040 2.899.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.875.488 1 3.875.488,0 3.875.488,0 3.875.488 3.875.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.973.184 1 1.973.184,0 1.973.184,0 1.973.184 1.973.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.102.688 1 2.102.688,0 2.102.688,0 2.102.688 2.102.688 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.970.976 1 1.970.976,0 1.970.976,0 1.970.976 1.970.976 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.875.200 1 3.875.200,0 3.875.200,0 3.875.200 3.875.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.962.784 1 1.962.784,0 1.962.784,0 1.962.784 1.962.784 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.897.184 1 3.897.184,0 3.897.184,0 3.897.184 3.897.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.889.856 1 3.889.856,0 3.889.856,0 3.889.856 3.889.856 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.962.560 1 1.962.560,0 1.962.560,0 1.962.560 1.962.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.912.384 1 2.912.384,0 2.912.384,0 2.912.384 2.912.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.968.480 1 1.968.480,0 1.968.480,0 1.968.480 1.968.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.920.224 1 2.920.224,0 2.920.224,0 2.920.224 2.920.224 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.968.416 1 1.968.416,0 1.968.416,0 1.968.416 1.968.416 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.927.520 1 2.927.520,0 2.927.520,0 2.927.520 2.927.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.084.192 1 2.084.192,0 2.084.192,0 2.084.192 2.084.192 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.962.624 1 1.962.624,0 1.962.624,0 1.962.624 1.962.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.870.880 1 3.870.880,0 3.870.880,0 3.870.880 3.870.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.962.784 1 1.962.784,0 1.962.784,0 1.962.784 1.962.784 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.869.888 1 3.869.888,0 3.869.888,0 3.869.888 3.869.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.972.224 1 1.972.224,0 1.972.224,0 1.972.224 1.972.224 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.893.568 1 3.893.568,0 3.893.568,0 3.893.568 3.893.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.976.736 1 1.976.736,0 1.976.736,0 1.976.736 1.976.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.881.856 1 3.881.856,0 3.881.856,0 3.881.856 3.881.856 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.971.552 1 1.971.552,0 1.971.552,0 1.971.552 1.971.552 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.104.000 1 2.104.000,0 2.104.000,0 2.104.000 2.104.000 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.954.144 1 1.954.144,0 1.954.144,0 1.954.144 1.954.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.877.024 1 3.877.024,0 3.877.024,0 3.877.024 3.877.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.971.872 1 1.971.872,0 1.971.872,0 1.971.872 1.971.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.888.288 1 3.888.288,0 3.888.288,0 3.888.288 3.888.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.966.816 1 1.966.816,0 1.966.816,0 1.966.816 1.966.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.865.312 1 3.865.312,0 3.865.312,0 3.865.312 3.865.312 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.966.144 1 1.966.144,0 1.966.144,0 1.966.144 1.966.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.932.608 1 2.932.608,0 2.932.608,0 2.932.608 2.932.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.947.808 1 2.947.808,0 2.947.808,0 2.947.808 2.947.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.902.848 1 3.902.848,0 3.902.848,0 3.902.848 3.902.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.354.144 1 2.354.144,0 2.354.144,0 2.354.144 2.354.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.898.528 1 3.898.528,0 3.898.528,0 3.898.528 3.898.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.495.616 1 2.495.616,0 2.495.616,0 2.495.616 2.495.616 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.964.672 1 1.964.672,0 1.964.672,0 1.964.672 1.964.672 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.886.720 1 3.886.720,0 3.886.720,0 3.886.720 3.886.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.980.928 1 1.980.928,0 1.980.928,0 1.980.928 1.980.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.095.520 1 2.095.520,0 2.095.520,0 2.095.520 2.095.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.343.520 1 2.343.520,0 2.343.520,0 2.343.520 2.343.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.903.360 1 3.903.360,0 3.903.360,0 3.903.360 3.903.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.963.936 1 1.963.936,0 1.963.936,0 1.963.936 1.963.936 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.952.416 1 1.952.416,0 1.952.416,0 1.952.416 1.952.416 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.886.304 1 3.886.304,0 3.886.304,0 3.886.304 3.886.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.433.504 1 2.433.504,0 2.433.504,0 2.433.504 2.433.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.838.080 1 3.838.080,0 3.838.080,0 3.838.080 3.838.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.436.640 1 2.436.640,0 2.436.640,0 2.436.640 2.436.640 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.444.832 1 2.444.832,0 2.444.832,0 2.444.832 2.444.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.882.304 1 3.882.304,0 3.882.304,0 3.882.304 3.882.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.947.808 1 1.947.808,0 1.947.808,0 1.947.808 1.947.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.867.392 1 3.867.392,0 3.867.392,0 3.867.392 3.867.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.965.824 1 1.965.824,0 1.965.824,0 1.965.824 1.965.824 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.853.280 1 3.853.280,0 3.853.280,0 3.853.280 3.853.280 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.100.160 1 2.100.160,0 2.100.160,0 2.100.160 2.100.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.903.200 1 3.903.200,0 3.903.200,0 3.903.200 3.903.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.085.216 1 2.085.216,0 2.085.216,0 2.085.216 2.085.216 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.973.536 1 1.973.536,0 1.973.536,0 1.973.536 1.973.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.897.984 1 2.897.984,0 2.897.984,0 2.897.984 2.897.984 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.964.800 1 1.964.800,0 1.964.800,0 1.964.800 1.964.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.865.504 1 3.865.504,0 3.865.504,0 3.865.504 3.865.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.965.248 1 1.965.248,0 1.965.248,0 1.965.248 1.965.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.154.432 1 2.154.432,0 2.154.432,0 2.154.432 2.154.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.974.688 1 1.974.688,0 1.974.688,0 1.974.688 1.974.688 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.887.552 1 2.887.552,0 2.887.552,0 2.887.552 2.887.552 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.369.024 1 2.369.024,0 2.369.024,0 2.369.024 2.369.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.868.320 1 3.868.320,0 3.868.320,0 3.868.320 3.868.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.965.248 1 1.965.248,0 1.965.248,0 1.965.248 1.965.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.359.264 1 2.359.264,0 2.359.264,0 2.359.264 2.359.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.870.336 1 3.870.336,0 3.870.336,0 3.870.336 3.870.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.432.032 1 2.432.032,0 2.432.032,0 2.432.032 2.432.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.866.816 1 3.866.816,0 3.866.816,0 3.866.816 3.866.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.972.768 1 1.972.768,0 1.972.768,0 1.972.768 1.972.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.964.416 1 1.964.416,0 1.964.416,0 1.964.416 1.964.416 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.959.392 1 1.959.392,0 1.959.392,0 1.959.392 1.959.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.898.528 1 3.898.528,0 3.898.528,0 3.898.528 3.898.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.901.472 1 3.901.472,0 3.901.472,0 3.901.472 3.901.472 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.952.768 1 1.952.768,0 1.952.768,0 1.952.768 1.952.768 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.066.400 1 2.066.400,0 2.066.400,0 2.066.400 2.066.400 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.964.288 1 1.964.288,0 1.964.288,0 1.964.288 1.964.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.872.064 1 3.872.064,0 3.872.064,0 3.872.064 3.872.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.980.352 1 1.980.352,0 1.980.352,0 1.980.352 1.980.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.885.408 1 3.885.408,0 3.885.408,0 3.885.408 3.885.408 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.861.920 1 3.861.920,0 3.861.920,0 3.861.920 3.861.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.342.944 1 2.342.944,0 2.342.944,0 2.342.944 2.342.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.929.728 1 2.929.728,0 2.929.728,0 2.929.728 2.929.728 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.968.480 1 1.968.480,0 1.968.480,0 1.968.480 1.968.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.441.056 1 2.441.056,0 2.441.056,0 2.441.056 2.441.056 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.874.880 1 3.874.880,0 3.874.880,0 3.874.880 3.874.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.953.664 1 1.953.664,0 1.953.664,0 1.953.664 1.953.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.902.848 1 3.902.848,0 3.902.848,0 3.902.848 3.902.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 6.335.168 1 6.335.168,0 6.335.168,0 6.335.168 6.335.168 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.082.880 1 2.082.880,0 2.082.880,0 2.082.880 2.082.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.439.008 1 2.439.008,0 2.439.008,0 2.439.008 2.439.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.083.648 1 2.083.648,0 2.083.648,0 2.083.648 2.083.648 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.444.032 1 2.444.032,0 2.444.032,0 2.444.032 2.444.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.348.288 1 2.348.288,0 2.348.288,0 2.348.288 2.348.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.904.800 1 3.904.800,0 3.904.800,0 3.904.800 3.904.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.649.152 1 2.649.152,0 2.649.152,0 2.649.152 2.649.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.855.520 1 3.855.520,0 3.855.520,0 3.855.520 3.855.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
2,0 5.328.992 1 5.328.992,0 5.328.992,0 5.328.992 5.328.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.878.816 1 3.878.816,0 3.878.816,0 3.878.816 3.878.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.990.336 1 1.990.336,0 1.990.336,0 1.990.336 1.990.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.863.904 1 3.863.904,0 3.863.904,0 3.863.904 3.863.904 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.861.184 1 3.861.184,0 3.861.184,0 3.861.184 3.861.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.893.920 1 3.893.920,0 3.893.920,0 3.893.920 3.893.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.085.120 1 2.085.120,0 2.085.120,0 2.085.120 2.085.120 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.976.000 1 1.976.000,0 1.976.000,0 1.976.000 1.976.000 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.643.200 1 2.643.200,0 2.643.200,0 2.643.200 2.643.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.974.528 1 1.974.528,0 1.974.528,0 1.974.528 1.974.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.051.008 1 2.051.008,0 2.051.008,0 2.051.008 2.051.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.965.792 1 1.965.792,0 1.965.792,0 1.965.792 1.965.792 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.892.064 1 3.892.064,0 3.892.064,0 3.892.064 3.892.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.945.920 1 1.945.920,0 1.945.920,0 1.945.920 1.945.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.085.696 1 2.085.696,0 2.085.696,0 2.085.696 2.085.696 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.064.320 1 2.064.320,0 2.064.320,0 2.064.320 2.064.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.973.216 1 1.973.216,0 1.973.216,0 1.973.216 1.973.216 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.890.752 1 3.890.752,0 3.890.752,0 3.890.752 3.890.752 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.967.424 1 1.967.424,0 1.967.424,0 1.967.424 1.967.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.553.536 1 3.553.536,0 3.553.536,0 3.553.536 3.553.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.903.520 1 3.903.520,0 3.903.520,0 3.903.520 3.903.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 1.968.224 1 1.968.224,0 1.968.224,0 1.968.224 1.968.224 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.910.368 1 3.910.368,0 3.910.368,0 3.910.368 3.910.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.350.080 1 2.350.080,0 2.350.080,0 2.350.080 2.350.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.870.944 1 3.870.944,0 3.870.944,0 3.870.944 3.870.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.962.368 1 1.962.368,0 1.962.368,0 1.962.368 1.962.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.986.336 1 1.986.336,0 1.986.336,0 1.986.336 1.986.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.013.184 1 2.013.184,0 2.013.184,0 2.013.184 2.013.184 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.976.256 1 1.976.256,0 1.976.256,0 1.976.256 1.976.256 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.910.560 1 2.910.560,0 2.910.560,0 2.910.560 2.910.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.514.112 1 2.514.112,0 2.514.112,0 2.514.112 2.514.112 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.980.736 1 1.980.736,0 1.980.736,0 1.980.736 1.980.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 3.850.336 1 3.850.336,0 3.850.336,0 3.850.336 3.850.336 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 1.950.624 1 1.950.624,0 1.950.624,0 1.950.624 1.950.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
0,0 2.377.664 1 2.377.664,0 2.377.664,0 2.377.664 2.377.664 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
1,0 2.379.424 1 2.379.424,0 2.379.424,0 2.379.424 2.379.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
