0,0 546.688 1 546.688,0 546.688,0 546.688 546.688 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 398.112 1 398.112,0 398.112,0 398.112 398.112 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 745.696 1 745.696,0 745.696,0 745.696 745.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 406.880 1 406.880,0 406.880,0 406.880 406.880 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 747.296 1 747.296,0 747.296,0 747.296 747.296 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 754.016 1 754.016,0 754.016,0 754.016 754.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 395.296 1 395.296,0 395.296,0 395.296 395.296 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 539.200 1 539.200,0 539.200,0 539.200 539.200 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 413.728 1 413.728,0 413.728,0 413.728 413.728 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 533.152 1 533.152,0 533.152,0 533.152 533.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 400.160 1 400.160,0 400.160,0 400.160 400.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 549.408 1 549.408,0 549.408,0 549.408 549.408 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 582.368 1 582.368,0 582.368,0 582.368 582.368 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 499.328 1 499.328,0 499.328,0 499.328 499.328 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 744.992 1 744.992,0 744.992,0 744.992 744.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 403.520 1 403.520,0 403.520,0 403.520 403.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 757.696 1 757.696,0 757.696,0 757.696 757.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 414.240 1 414.240,0 414.240,0 414.240 414.240 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 744.032 1 744.032,0 744.032,0 744.032 744.032 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 485.152 1 485.152,0 485.152,0 485.152 485.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 740.096 1 740.096,0 740.096,0 740.096 740.096 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 387.200 1 387.200,0 387.200,0 387.200 387.200 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 522.336 1 522.336,0 522.336,0 522.336 522.336 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 397.824 1 397.824,0 397.824,0 397.824 397.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 724.320 1 724.320,0 724.320,0 724.320 724.320 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 375.008 1 375.008,0 375.008,0 375.008 375.008 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 741.696 1 741.696,0 741.696,0 741.696 741.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 412.320 1 412.320,0 412.320,0 412.320 412.320 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 740.064 1 740.064,0 740.064,0 740.064 740.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 403.008 1 403.008,0 403.008,0 403.008 403.008 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 535.520 1 535.520,0 535.520,0 535.520 535.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 686.656 1 686.656,0 686.656,0 686.656 686.656 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 694.816 1 694.816,0 694.816,0 694.816 694.816 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 458.144 1 458.144,0 458.144,0 458.144 458.144 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 754.368 1 754.368,0 754.368,0 754.368 754.368 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 480.032 1 480.032,0 480.032,0 480.032 480.032 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 493.344 1 493.344,0 493.344,0 493.344 493.344 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 744.064 1 744.064,0 744.064,0 744.064 744.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 414.016 1 414.016,0 414.016,0 414.016 414.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 516.128 1 516.128,0 516.128,0 516.128 516.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 466.976 1 466.976,0 466.976,0 466.976 466.976 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 731.776 1 731.776,0 731.776,0 731.776 731.776 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 395.680 1 395.680,0 395.680,0 395.680 395.680 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 492.576 1 492.576,0 492.576,0 492.576 492.576 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 707.488 1 707.488,0 707.488,0 707.488 707.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 480.448 1 480.448,0 480.448,0 480.448 480.448 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 743.360 1 743.360,0 743.360,0 743.360 743.360 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 472.832 1 472.832,0 472.832,0 472.832 472.832 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 470.464 1 470.464,0 470.464,0 470.464 470.464 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 708.128 1 708.128,0 708.128,0 708.128 708.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 409.280 1 409.280,0 409.280,0 409.280 409.280 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 677.696 1 677.696,0 677.696,0 677.696 677.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 403.040 1 403.040,0 403.040,0 403.040 403.040 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 728.032 1 728.032,0 728.032,0 728.032 728.032 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.648 1 411.648,0 411.648,0 411.648 411.648 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 765.088 1 765.088,0 765.088,0 765.088 765.088 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 441.472 1 441.472,0 441.472,0 441.472 441.472 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 405.504 1 405.504,0 405.504,0 405.504 405.504 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 509.888 1 509.888,0 509.888,0 509.888 509.888 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.808 1 411.808,0 411.808,0 411.808 411.808 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 728.128 1 728.128,0 728.128,0 728.128 728.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 404.800 1 404.800,0 404.800,0 404.800 404.800 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 861.536 1 861.536,0 861.536,0 861.536 861.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.680 1 411.680,0 411.680,0 411.680 411.680 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 516.320 1 516.320,0 516.320,0 516.320 516.320 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 467.072 1 467.072,0 467.072,0 467.072 467.072 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 755.488 1 755.488,0 755.488,0 755.488 755.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 403.104 1 403.104,0 403.104,0 403.104 403.104 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 455.904 1 455.904,0 455.904,0 455.904 455.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 773.152 1 773.152,0 773.152,0 773.152 773.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 472.736 1 472.736,0 472.736,0 472.736 472.736 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 732.512 1 732.512,0 732.512,0 732.512 732.512 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 412.672 1 412.672,0 412.672,0 412.672 412.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 487.488 1 487.488,0 487.488,0 487.488 487.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 361.440 1 361.440,0 361.440,0 361.440 361.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 761.152 1 761.152,0 761.152,0 761.152 761.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 689.248 1 689.248,0 689.248,0 689.248 689.248 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 407.136 1 407.136,0 407.136,0 407.136 407.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.328 1 411.328,0 411.328,0 411.328 411.328 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 405.696 1 405.696,0 405.696,0 405.696 405.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.712 1 411.712,0 411.712,0 411.712 411.712 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 409.632 1 409.632,0 409.632,0 409.632 409.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 763.904 1 763.904,0 763.904,0 763.904 763.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 736.320 1 736.320,0 736.320,0 736.320 736.320 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 396.800 1 396.800,0 396.800,0 396.800 396.800 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 517.504 1 517.504,0 517.504,0 517.504 517.504 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 393.856 1 393.856,0 393.856,0 393.856 393.856 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 484.608 1 484.608,0 484.608,0 484.608 484.608 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 748.000 1 748.000,0 748.000,0 748.000 748.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 412.288 1 412.288,0 412.288,0 412.288 412.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 716.160 1 716.160,0 716.160,0 716.160 716.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 757.760 1 757.760,0 757.760,0 757.760 757.760 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 421.568 1 421.568,0 421.568,0 421.568 421.568 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 476.928 1 476.928,0 476.928,0 476.928 476.928 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 586.272 1 586.272,0 586.272,0 586.272 586.272 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 472.224 1 472.224,0 472.224,0 472.224 472.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 441.344 1 441.344,0 441.344,0 441.344 441.344 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 728.288 1 728.288,0 728.288,0 728.288 728.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 497.696 1 497.696,0 497.696,0 497.696 497.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 721.984 1 721.984,0 721.984,0 721.984 721.984 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 727.520 1 727.520,0 727.520,0 727.520 727.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 749.632 1 749.632,0 749.632,0 749.632 749.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.168 1 411.168,0 411.168,0 411.168 411.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 724.544 1 724.544,0 724.544,0 724.544 724.544 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 763.136 1 763.136,0 763.136,0 763.136 763.136 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 756.960 1 756.960,0 756.960,0 756.960 756.960 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 430.400 1 430.400,0 430.400,0 430.400 430.400 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 413.376 1 413.376,0 413.376,0 413.376 413.376 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 487.904 1 487.904,0 487.904,0 487.904 487.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 373.728 1 373.728,0 373.728,0 373.728 373.728 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 428.384 1 428.384,0 428.384,0 428.384 428.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 410.976 1 410.976,0 410.976,0 410.976 410.976 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 748.128 1 748.128,0 748.128,0 748.128 748.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 388.928 1 388.928,0 388.928,0 388.928 388.928 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 437.536 1 437.536,0 437.536,0 437.536 437.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 435.360 1 435.360,0 435.360,0 435.360 435.360 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 434.560 1 434.560,0 434.560,0 434.560 434.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 739.360 1 739.360,0 739.360,0 739.360 739.360 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 432.160 1 432.160,0 432.160,0 432.160 432.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 598.368 1 598.368,0 598.368,0 598.368 598.368 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 726.784 1 726.784,0 726.784,0 726.784 726.784 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 406.560 1 406.560,0 406.560,0 406.560 406.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 745.056 1 745.056,0 745.056,0 745.056 745.056 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 439.616 1 439.616,0 439.616,0 439.616 439.616 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 765.312 1 765.312,0 765.312,0 765.312 765.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 378.944 1 378.944,0 378.944,0 378.944 378.944 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 392.128 1 392.128,0 392.128,0 392.128 392.128 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 745.632 1 745.632,0 745.632,0 745.632 745.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.584 1 411.584,0 411.584,0 411.584 411.584 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 531.872 1 531.872,0 531.872,0 531.872 531.872 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 386.048 1 386.048,0 386.048,0 386.048 386.048 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 406.240 1 406.240,0 406.240,0 406.240 406.240 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 726.784 1 726.784,0 726.784,0 726.784 726.784 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 496.640 1 496.640,0 496.640,0 496.640 496.640 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 461.280 1 461.280,0 461.280,0 461.280 461.280 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 448.960 1 448.960,0 448.960,0 448.960 448.960 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 382.560 1 382.560,0 382.560,0 382.560 382.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 412.704 1 412.704,0 412.704,0 412.704 412.704 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 741.216 1 741.216,0 741.216,0 741.216 741.216 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 412.576 1 412.576,0 412.576,0 412.576 412.576 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 558.880 1 558.880,0 558.880,0 558.880 558.880 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 445.824 1 445.824,0 445.824,0 445.824 445.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 390.624 1 390.624,0 390.624,0 390.624 390.624 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.296 1 411.296,0 411.296,0 411.296 411.296 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 700.928 1 700.928,0 700.928,0 700.928 700.928 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 399.040 1 399.040,0 399.040,0 399.040 399.040 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 393.120 1 393.120,0 393.120,0 393.120 393.120 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 407.488 1 407.488,0 407.488,0 407.488 407.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 432.064 1 432.064,0 432.064,0 432.064 432.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 649.536 1 649.536,0 649.536,0 649.536 649.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 432.992 1 432.992,0 432.992,0 432.992 432.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 645.632 1 645.632,0 645.632,0 645.632 645.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 382.528 1 382.528,0 382.528,0 382.528 382.528 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 392.704 1 392.704,0 392.704,0 392.704 392.704 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 742.240 1 742.240,0 742.240,0 742.240 742.240 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 407.168 1 407.168,0 407.168,0 407.168 407.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 771.616 1 771.616,0 771.616,0 771.616 771.616 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 505.696 1 505.696,0 505.696,0 505.696 505.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 370.528 1 370.528,0 370.528,0 370.528 370.528 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 524.736 1 524.736,0 524.736,0 524.736 524.736 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 758.464 1 758.464,0 758.464,0 758.464 758.464 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 542.816 1 542.816,0 542.816,0 542.816 542.816 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 408.256 1 408.256,0 408.256,0 408.256 408.256 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 494.176 1 494.176,0 494.176,0 494.176 494.176 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 413.152 1 413.152,0 413.152,0 413.152 413.152 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 525.440 1 525.440,0 525.440,0 525.440 525.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 384.864 1 384.864,0 384.864,0 384.864 384.864 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 508.992 1 508.992,0 508.992,0 508.992 508.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 516.896 1 516.896,0 516.896,0 516.896 516.896 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 382.240 1 382.240,0 382.240,0 382.240 382.240 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 508.096 1 508.096,0 508.096,0 508.096 508.096 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 748.384 1 748.384,0 748.384,0 748.384 748.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 427.168 1 427.168,0 427.168,0 427.168 427.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 468.096 1 468.096,0 468.096,0 468.096 468.096 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 407.424 1 407.424,0 407.424,0 407.424 407.424 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 483.808 1 483.808,0 483.808,0 483.808 483.808 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 391.552 1 391.552,0 391.552,0 391.552 391.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 410.112 1 410.112,0 410.112,0 410.112 410.112 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 464.896 1 464.896,0 464.896,0 464.896 464.896 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 411.648 1 411.648,0 411.648,0 411.648 411.648 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 539.552 1 539.552,0 539.552,0 539.552 539.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 390.560 1 390.560,0 390.560,0 390.560 390.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 404.704 1 404.704,0 404.704,0 404.704 404.704 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
0,0 744.224 1 744.224,0 744.224,0 744.224 744.224 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
