24,0 67.005.568 100 670.055,0 573.872,0 539.808 884.992 150.942,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
21,0 62.563.424 100 625.634,0 662.304,0 442.176 885.408 188.423,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 56.803.520 100 568.035,0 571.184,0 467.904 663.840 95.150,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
20,0 67.951.168 100 679.511,0 604.064,0 471.008 917.792 155.337,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 58.171.744 100 581.717,0 661.968,0 470.112 664.480 93.743,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.898.176 100 448.981,0 448.896,0 446.656 452.192 1.009,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 58.343.936 100 583.439,0 661.952,0 468.800 663.936 93.658,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 46.661.312 100 466.613,0 472.864,0 445.632 484.320 11.815,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.987.296 100 449.873,0 449.760,0 447.584 452.672 1.060,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 84.834.848 100 848.348,0 883.728,0 662.144 886.912 81.259,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.946.848 100 449.468,0 449.520,0 447.040 452.224 982,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 66.275.008 100 662.750,0 662.752,0 661.600 664.288 531,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 69.060.128 100 690.601,0 662.880,0 467.776 886.176 121.832,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 56.396.000 100 563.960,0 480.368,0 442.688 663.872 95.992,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.426.816 100 694.268,0 582.912,0 467.648 885.376 168.672,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 58.477.120 100 584.771,0 575.616,0 473.024 663.680 59.947,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 70.037.376 100 700.373,0 578.000,0 532.992 886.176 162.419,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
26,0 63.765.152 100 637.651,0 662.368,0 566.752 664.000 39.074,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.040.672 100 680.406,0 575.648,0 466.912 886.048 159.056,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 59.935.008 100 599.350,0 577.312,0 541.088 663.520 38.883,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.512.096 100 705.121,0 580.768,0 469.120 884.896 168.237,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.205.984 100 532.059,0 474.880,0 468.320 663.968 88.101,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 66.538.688 100 665.386,0 577.712,0 459.328 885.376 171.484,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.915.360 100 449.153,0 449.152,0 446.784 452.160 1.135,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 78.586.336 100 785.863,0 883.392,0 568.224 885.440 143.626,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 52.218.688 100 522.186,0 551.216,0 468.928 560.480 38.530,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 69.850.656 100 698.506,0 579.808,0 531.392 885.248 162.434,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.955.808 100 449.558,0 449.616,0 446.592 452.352 1.053,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.001.696 100 710.017,0 583.584,0 470.144 885.344 165.948,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.992.800 100 449.928,0 449.648,0 448.160 453.280 1.044,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 79.860.000 100 798.600,0 883.312,0 548.320 885.376 144.420,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.923.680 100 449.236,0 449.184,0 447.328 453.472 1.039,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.943.488 100 449.434,0 449.456,0 447.424 452.128 887,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 66.420.896 100 664.209,0 662.928,0 471.392 886.304 174.568,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.285.312 100 532.853,0 477.040,0 446.080 664.000 92.078,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.947.360 100 449.473,0 449.392,0 447.616 452.160 1.060,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 45.030.240 100 450.302,0 450.144,0 448.352 454.016 973,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.167.584 100 721.675,0 581.872,0 568.320 885.536 154.113,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.922.528 100 449.225,0 449.216,0 447.040 451.904 935,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 60.388.544 100 603.885,0 576.320,0 563.584 663.968 42.608,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 74.854.368 100 748.543,0 882.848,0 533.216 885.632 154.427,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 66.747.616 100 667.476,0 576.304,0 539.616 885.408 146.852,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.056.320 100 680.563,0 579.312,0 535.296 885.760 146.788,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 64.935.456 100 649.354,0 576.720,0 468.256 885.440 170.222,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.879.232 100 538.792,0 476.000,0 447.456 663.744 92.669,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.130.656 100 681.306,0 579.600,0 467.776 885.632 164.104,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 67.784.896 100 677.849,0 575.760,0 468.960 885.312 160.545,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.062.464 100 690.624,0 579.104,0 468.320 885.088 168.243,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
19,0 78.843.104 100 788.431,0 883.040,0 471.968 886.016 169.989,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 61.814.752 100 618.147,0 662.432,0 468.256 663.616 80.039,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
20,0 69.480.832 100 694.808,0 662.800,0 468.608 886.144 158.795,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 58.337.120 100 583.371,0 661.952,0 468.896 664.256 93.204,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.976.704 100 449.767,0 449.680,0 447.616 452.960 980,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 60.644.832 100 606.448,0 580.064,0 529.952 663.968 45.734,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.349.696 100 443.497,0 443.344,0 442.272 445.952 732,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 55.547.008 100 555.470,0 555.168,0 545.216 563.776 3.068,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 61.274.336 100 612.743,0 480.224,0 469.760 884.832 181.768,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.924.768 100 449.247,0 449.280,0 447.360 451.712 951,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.473.472 100 684.734,0 576.608,0 533.504 886.272 161.232,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.920.416 100 449.204,0 449.136,0 447.008 451.552 866,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 66.995.232 100 669.952,0 579.520,0 538.528 885.440 147.271,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.529.056 100 725.290,0 586.320,0 566.752 885.728 153.594,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.924.320 100 449.243,0 449.232,0 446.912 451.456 823,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 72.585.984 100 725.859,0 663.616,0 465.696 887.008 155.024,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.984.256 100 449.842,0 449.888,0 447.392 451.776 904,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 77.964.032 100 779.640,0 882.192,0 661.440 885.600 110.543,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.976.832 100 449.768,0 449.568,0 447.264 454.368 1.189,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 65.496.768 100 654.967,0 578.416,0 469.920 885.088 165.969,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.403.328 100 444.033,0 443.936,0 442.432 448.320 833,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 67.912.000 100 679.120,0 578.016,0 468.928 885.344 169.557,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.011.744 100 450.117,0 450.144,0 448.064 453.152 1.057,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.448.928 100 714.489,0 583.984,0 550.016 885.568 157.583,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 45.061.440 100 450.614,0 450.512,0 447.936 453.856 1.059,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 69.738.240 100 697.382,0 581.168,0 469.472 885.408 168.520,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.357.472 100 443.574,0 443.472,0 442.144 445.536 711,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 49.759.424 100 497.594,0 454.624,0 446.560 889.120 85.468,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 73.913.664 100 739.136,0 882.416,0 471.968 885.280 162.229,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.050.496 100 450.505,0 450.400,0 448.096 453.824 1.208,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 74.144.736 100 741.447,0 882.096,0 529.984 886.176 155.471,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 75.471.936 100 754.719,0 882.976,0 569.152 885.696 152.585,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 59.872.256 100 598.722,0 662.304,0 468.704 663.808 89.660,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 68.693.632 100 686.936,0 579.440,0 531.392 886.656 152.276,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.941.536 100 449.415,0 449.472,0 446.752 451.456 916,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 73.815.328 100 738.153,0 883.184,0 471.744 886.080 194.428,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
26,0 66.273.888 100 662.738,0 662.688,0 661.408 663.712 469,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.921.088 100 449.210,0 449.072,0 446.592 453.920 1.248,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.915.904 100 449.159,0 449.056,0 447.264 452.256 1.188,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.565.792 100 715.657,0 581.728,0 529.312 885.312 159.624,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 45.015.520 100 450.155,0 450.272,0 447.584 453.280 1.123,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 70.794.624 100 707.946,0 582.032,0 540.256 885.568 153.115,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.926.848 100 449.268,0 449.168,0 446.496 452.736 1.053,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 72.711.808 100 727.118,0 600.064,0 565.184 886.464 154.870,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 62.620.320 100 626.203,0 662.528,0 469.568 663.744 73.955,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 68.741.376 100 687.413,0 578.096,0 534.272 886.240 151.051,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.978.240 100 449.782,0 449.616,0 447.904 453.792 1.187,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.481.728 100 704.817,0 581.088,0 468.288 885.184 164.920,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 51.985.216 100 519.852,0 536.208,0 469.632 561.408 33.878,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.391.968 100 443.919,0 443.840,0 442.592 445.728 702,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
13,0 58.521.696 100 585.217,0 481.584,0 448.192 902.624 171.299,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.357.600 100 443.576,0 443.536,0 442.304 445.952 673,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
20,0 64.543.424 100 645.434,0 575.296,0 442.976 885.408 195.091,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.944.736 100 449.447,0 449.488,0 446.432 453.504 1.236,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.155.232 100 701.552,0 579.632,0 565.056 885.184 152.911,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.900.640 100 449.006,0 448.896,0 447.424 451.392 865,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 71.312.512 100 713.125,0 580.816,0 469.056 885.248 163.000,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.936.736 100 449.367,0 449.424,0 447.360 451.584 887,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 66.474.688 100 664.746,0 579.056,0 455.808 885.440 162.041,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.919.808 100 449.198,0 449.104,0 446.400 453.696 1.246,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
15,0 46.609.024 100 466.090,0 450.768,0 446.816 664.928 42.336,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 59.709.216 100 597.092,0 476.928,0 467.968 885.440 187.554,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.905.696 100 449.057,0 448.944,0 447.072 451.808 842,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 55.958.368 100 559.583,0 475.504,0 470.944 884.928 164.960,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.950.208 100 449.502,0 449.408,0 447.264 453.056 1.068,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 71.504.640 100 715.046,0 582.928,0 569.280 885.216 153.802,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.919.680 100 449.196,0 449.104,0 447.200 451.392 888,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.254.784 100 682.547,0 578.416,0 467.168 885.824 164.817,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.010.336 100 450.103,0 450.032,0 448.224 453.312 971,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 76.858.016 100 768.580,0 882.608,0 568.448 884.992 147.831,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.487.680 100 444.876,0 444.768,0 443.552 448.288 785,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 70.337.312 100 703.373,0 578.496,0 467.488 885.696 164.550,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.020.832 100 450.208,0 450.208,0 448.128 453.152 928,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 68.234.336 100 682.343,0 663.040,0 467.968 885.504 156.430,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.017.536 100 450.175,0 450.064,0 448.096 453.344 1.005,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 71.532.224 100 715.322,0 582.288,0 567.424 885.824 153.483,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.934.272 100 449.342,0 449.248,0 446.688 452.608 1.139,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 68.365.536 100 683.655,0 578.896,0 533.120 885.856 161.514,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.903.456 100 449.034,0 448.992,0 446.400 453.216 1.033,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 74.350.528 100 743.505,0 882.176,0 565.696 886.432 154.270,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.927.200 100 449.272,0 449.376,0 446.208 452.192 1.204,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 47.725.504 100 477.255,0 445.424,0 443.616 664.064 76.906,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 52.881.120 100 528.811,0 569.312,0 466.144 584.800 50.327,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 74.520.096 100 745.201,0 882.416,0 529.984 885.216 157.302,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 51.495.488 100 514.954,0 478.320,0 465.728 584.576 47.124,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 77.563.744 100 775.637,0 882.336,0 661.536 885.824 111.107,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 45.032.608 100 450.326,0 450.176,0 448.192 452.992 866,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 68.710.944 100 687.109,0 578.448,0 530.144 885.984 155.176,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.921.632 100 449.216,0 449.088,0 446.976 451.616 887,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
12,0 57.127.776 100 571.277,0 472.512,0 442.816 906.336 175.826,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.932.928 100 449.329,0 449.248,0 447.328 452.768 1.043,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 78.662.112 100 786.621,0 882.928,0 661.536 886.144 110.062,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.918.112 100 449.181,0 449.152,0 447.008 452.032 925,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.225.568 100 442.255,0 442.208,0 441.376 443.072 362,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.947.968 100 449.479,0 449.408,0 446.528 451.680 901,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.949.920 100 449.499,0 449.440,0 447.104 452.288 987,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 59.829.376 100 598.293,0 574.848,0 531.808 664.064 52.150,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.978.464 100 449.784,0 449.824,0 447.712 452.032 875,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.934.880 100 449.348,0 449.312,0 447.488 451.296 661,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 60.124.256 100 601.242,0 579.216,0 529.344 663.936 51.771,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 44.952.192 100 449.521,0 449.504,0 446.944 452.064 949,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 61.328.736 100 613.287,0 583.296,0 542.272 664.064 46.501,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
22,0 45.040.704 100 450.407,0 450.240,0 448.576 453.824 929,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 72.891.456 100 728.914,0 733.040,0 566.144 885.568 155.705,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.931.616 100 449.316,0 449.184,0 447.520 451.712 893,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 70.627.936 100 706.279,0 580.880,0 530.624 885.888 159.103,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 44.998.624 100 449.986,0 449.712,0 448.320 453.600 1.011,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 73.851.008 100 738.510,0 882.480,0 514.784 885.280 158.767,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 44.354.880 100 443.548,0 443.472,0 441.920 446.336 715,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
23,0 56.183.200 100 561.832,0 476.560,0 446.304 885.024 163.358,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
25,0 53.566.592 100 535.665,0 475.296,0 445.728 664.000 94.031,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
21,0 62.738.848 100 627.388,0 478.288,0 467.328 885.600 197.978,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
24,0 45.044.000 100 450.440,0 450.528,0 448.224 452.864 1.001,0 CUDA_KERNEL srad(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float, …
