9,0 26.125.344 100 261.253,0 223.472,0 212.480 347.040 58.264,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 25.622.144 100 256.221,0 255.680,0 189.312 345.760 60.764,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.987.808 100 219.878,0 191.008,0 182.432 257.376 36.015,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 26.506.368 100 265.063,0 234.960,0 192.064 368.192 58.062,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.560.448 100 225.604,0 255.792,0 183.264 257.408 35.546,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.494.208 100 174.942,0 174.880,0 173.696 177.088 600,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.565.632 100 225.656,0 255.712,0 182.528 257.696 35.569,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 22.884.000 100 228.840,0 228.624,0 216.032 249.376 4.582,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.054.336 100 200.543,0 199.856,0 195.552 209.664 3.256,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 32.589.728 100 325.897,0 339.248,0 252.320 343.168 31.547,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.457.856 100 174.578,0 174.672,0 172.512 176.576 815,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.393.856 100 253.938,0 253.872,0 252.800 255.360 550,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.768.992 100 267.689,0 256.608,0 182.688 347.488 47.328,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.860.768 100 218.607,0 186.432,0 171.712 257.536 36.557,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.701.984 100 267.019,0 225.312,0 179.648 343.392 64.876,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.654.976 100 226.549,0 223.824,0 184.128 257.440 22.805,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.130.496 100 271.305,0 227.024,0 205.408 344.736 62.658,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 24.686.912 100 246.869,0 256.144,0 219.776 257.600 14.737,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.547.840 100 265.478,0 224.656,0 182.464 346.048 61.484,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.898.528 100 228.985,0 221.280,0 206.784 254.080 14.521,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 27.473.280 100 274.732,0 231.584,0 182.496 345.760 65.068,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.491.168 100 204.911,0 183.664,0 179.392 256.480 33.212,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.510.752 100 255.107,0 222.432,0 179.296 343.200 65.087,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.485.984 100 174.859,0 174.848,0 173.728 176.256 524,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.271.616 100 302.716,0 339.104,0 219.968 343.872 54.952,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.322.208 100 203.222,0 214.144,0 182.528 217.664 14.673,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.273.440 100 272.734,0 235.248,0 205.792 346.848 63.079,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.398.240 100 173.982,0 174.064,0 171.840 176.096 1.292,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.709.472 100 277.094,0 235.920,0 183.232 347.040 64.449,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.527.424 100 175.274,0 175.200,0 174.016 176.864 539,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.783.200 100 307.832,0 341.328,0 212.608 343.360 55.793,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.495.744 100 174.957,0 174.896,0 173.728 176.928 568,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.504.320 100 175.043,0 175.056,0 173.696 176.480 523,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.465.024 100 264.650,0 254.688,0 199.648 345.120 59.732,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.563.520 100 205.635,0 184.304,0 172.192 257.280 35.091,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.427.200 100 174.272,0 174.208,0 173.152 175.808 526,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 21.075.168 100 210.751,0 209.952,0 205.856 225.792 3.382,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.135.168 100 281.351,0 233.760,0 221.536 346.016 59.376,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.494.656 100 174.946,0 174.944,0 173.984 175.872 457,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.399.200 100 233.992,0 223.920,0 218.432 257.408 15.758,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.123.360 100 291.233,0 341.936,0 209.600 346.048 59.647,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.916.000 100 259.160,0 224.288,0 211.392 346.976 57.099,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.456.704 100 264.567,0 225.248,0 211.872 346.016 56.709,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.979.680 100 249.796,0 222.192,0 179.808 343.360 64.978,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.556.896 100 205.569,0 182.592,0 169.696 253.728 34.979,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.399.424 100 263.994,0 225.232,0 183.104 344.672 63.431,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.457.696 100 264.577,0 224.912,0 183.200 345.856 62.104,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 26.840.512 100 268.405,0 226.992,0 182.592 345.024 65.105,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 30.850.432 100 308.504,0 340.624,0 194.656 343.328 60.152,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.915.616 100 239.156,0 256.176,0 182.752 257.728 30.874,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 26.966.624 100 269.666,0 256.496,0 182.048 346.848 62.093,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 22.564.704 100 225.647,0 255.616,0 182.656 257.312 35.496,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.514.528 100 175.145,0 175.200,0 173.760 177.088 555,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.436.608 100 234.366,0 224.672,0 204.544 257.536 17.285,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.273.760 100 172.737,0 172.784,0 171.680 174.272 463,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 21.580.416 100 215.804,0 215.744,0 211.840 219.136 1.215,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.398.848 100 243.988,0 200.816,0 183.168 343.616 65.317,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.487.328 100 174.873,0 174.832,0 173.760 176.576 559,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.717.472 100 267.174,0 225.792,0 205.792 346.656 62.661,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.492.704 100 174.927,0 174.912,0 173.920 176.160 488,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.873.184 100 258.731,0 224.336,0 207.808 344.512 56.859,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.015.488 100 280.154,0 230.208,0 218.400 344.896 59.162,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.495.424 100 174.954,0 175.008,0 173.760 176.096 512,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.164.608 100 281.646,0 260.112,0 181.664 346.240 60.039,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.506.816 100 175.068,0 175.040,0 173.632 176.064 473,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.234.144 100 302.341,0 341.472,0 255.616 344.864 43.121,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.518.656 100 175.186,0 175.152,0 173.920 177.280 584,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.504.288 100 255.042,0 224.992,0 183.008 346.944 64.803,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.289.728 100 172.897,0 172.848,0 171.712 173.792 439,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.402.464 100 264.024,0 225.552,0 182.656 345.696 65.748,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.456.608 100 174.566,0 174.496,0 172.864 176.704 620,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.790.112 100 277.901,0 230.560,0 210.560 346.304 61.194,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 21.462.080 100 214.620,0 209.936,0 204.640 260.544 11.619,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.043.328 100 270.433,0 228.656,0 182.368 345.568 64.998,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.161.344 100 171.613,0 171.520,0 169.472 173.504 1.244,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 19.304.128 100 193.041,0 176.608,0 173.824 343.648 32.894,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.258.048 100 292.580,0 342.496,0 212.832 346.656 56.547,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 18.863.552 100 188.635,0 188.192,0 185.760 195.104 1.778,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.757.088 100 287.570,0 340.080,0 204.992 346.208 60.156,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.378.816 100 293.788,0 342.672,0 221.696 345.792 58.753,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 23.204.224 100 232.042,0 256.112,0 183.680 257.440 34.040,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.774.272 100 267.742,0 225.408,0 206.784 346.368 59.189,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.506.016 100 175.060,0 175.056,0 173.792 176.416 553,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 29.299.680 100 292.996,0 342.224,0 198.688 345.408 66.873,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 25.648.480 100 256.484,0 256.512,0 255.136 257.856 560,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.495.680 100 174.956,0 174.928,0 173.920 176.672 608,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.494.592 100 174.945,0 174.944,0 173.600 176.832 571,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 27.978.560 100 279.785,0 238.464,0 204.576 346.720 61.658,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.535.200 100 175.352,0 175.312,0 174.080 176.832 540,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 27.141.088 100 271.410,0 225.600,0 202.816 343.264 58.628,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.495.392 100 174.953,0 174.848,0 173.856 176.736 599,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.254.176 100 282.541,0 243.728,0 220.160 346.624 59.543,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 24.214.656 100 242.146,0 256.272,0 182.400 257.664 28.570,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.729.952 100 267.299,0 225.296,0 204.512 346.176 58.200,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.518.368 100 175.183,0 175.168,0 173.952 176.896 611,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.082.912 100 270.829,0 226.560,0 179.968 342.944 63.072,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.218.656 100 202.186,0 208.352,0 182.880 217.952 12.943,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.292.864 100 172.928,0 172.912,0 172.032 174.208 441,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 22.831.936 100 228.319,0 194.688,0 172.768 372.064 65.546,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.271.552 100 172.715,0 172.736,0 171.584 173.728 440,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 25.016.608 100 250.166,0 223.280,0 172.640 345.632 75.471,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.317.184 100 173.171,0 173.136,0 170.944 176.000 1.251,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 27.347.776 100 273.477,0 227.424,0 219.328 344.672 58.837,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.471.264 100 174.712,0 174.768,0 172.960 176.320 685,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 27.686.976 100 276.869,0 227.120,0 183.200 344.640 62.940,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.509.792 100 175.097,0 175.104,0 173.632 176.448 510,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 25.789.216 100 257.892,0 225.792,0 176.768 344.448 61.627,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.499.136 100 174.991,0 174.944,0 173.344 176.768 593,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 18.114.112 100 181.141,0 175.440,0 173.376 256.736 16.003,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 25.212.000 100 252.120,0 217.504,0 206.816 344.736 57.499,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.484.256 100 174.842,0 174.816,0 173.696 175.936 461,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 24.038.208 100 240.382,0 215.408,0 202.912 346.368 52.378,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.386.048 100 173.860,0 174.048,0 171.552 177.024 1.331,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.853.632 100 278.536,0 229.040,0 221.152 346.144 60.107,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.368.192 100 173.681,0 173.456,0 171.648 176.224 1.244,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.543.328 100 265.433,0 225.968,0 182.816 346.592 63.478,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 18.909.408 100 189.094,0 188.688,0 185.216 196.896 2.414,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 29.984.608 100 299.846,0 344.016,0 220.384 346.592 57.811,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 19.264.288 100 192.642,0 192.544,0 187.648 198.400 2.518,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.340.448 100 273.404,0 232.112,0 182.912 345.952 63.561,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.902.016 100 179.020,0 178.944,0 177.664 181.152 754,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.479.680 100 264.796,0 256.496,0 182.208 346.080 60.672,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.823.456 100 178.234,0 178.016,0 176.640 183.520 1.141,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.978.592 100 279.785,0 240.288,0 220.576 346.944 59.544,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.501.568 100 175.015,0 174.992,0 173.792 176.448 565,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.595.200 100 265.952,0 226.208,0 206.784 345.280 62.407,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.491.808 100 174.918,0 174.848,0 173.632 176.448 559,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.861.472 100 288.614,0 341.104,0 219.904 345.280 59.601,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.269.440 100 172.694,0 172.656,0 171.040 174.688 681,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 21.144.736 100 211.447,0 203.168,0 198.144 263.616 20.328,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 20.594.912 100 205.949,0 221.392,0 181.568 226.528 19.317,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 28.650.016 100 286.500,0 337.840,0 202.816 345.056 60.571,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.030.496 100 200.305,0 186.320,0 181.792 226.848 17.939,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.204.864 100 302.048,0 323.600,0 255.456 348.032 43.684,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
10,0 18.754.048 100 187.540,0 186.784,0 183.712 198.752 2.782,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 26.722.400 100 267.224,0 225.712,0 205.792 346.144 59.728,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.381.376 100 173.813,0 173.840,0 171.552 176.128 1.237,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.220.096 100 232.201,0 216.704,0 173.728 359.808 63.819,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.491.584 100 174.915,0 174.880,0 173.376 176.288 580,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 30.557.504 100 305.575,0 343.568,0 254.432 348.064 44.003,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.312.448 100 173.124,0 172.992,0 170.656 175.552 1.245,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.202.272 100 172.022,0 172.016,0 171.040 173.088 405,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.499.424 100 174.994,0 174.960,0 173.344 176.032 511,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.503.392 100 175.033,0 175.072,0 172.352 176.544 762,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.187.328 100 231.873,0 223.408,0 205.536 257.536 19.758,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.529.152 100 175.291,0 175.296,0 173.920 176.960 528,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.472.896 100 174.729,0 174.816,0 172.160 176.128 731,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.314.656 100 233.146,0 224.560,0 204.320 257.376 19.553,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.505.920 100 175.059,0 175.024,0 174.048 176.320 529,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 23.575.008 100 235.750,0 224.752,0 209.952 256.416 17.475,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 19.582.880 100 195.828,0 195.568,0 191.744 202.976 2.484,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.052.608 100 280.526,0 280.624,0 216.800 343.360 59.311,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.503.520 100 175.035,0 175.072,0 173.120 176.384 575,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 27.560.928 100 275.609,0 229.184,0 205.600 346.752 61.935,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
11,0 20.853.952 100 208.539,0 207.872,0 204.352 220.544 3.096,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 28.354.784 100 283.547,0 336.640,0 183.072 345.312 60.909,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 17.241.568 100 172.415,0 172.544,0 169.792 173.728 701,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 22.129.600 100 221.296,0 192.752,0 173.600 346.976 62.444,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 20.806.464 100 208.064,0 185.264,0 172.480 257.216 35.653,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
8,0 24.953.312 100 249.533,0 194.912,0 188.480 343.840 72.639,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
9,0 18.596.960 100 185.969,0 185.920,0 181.856 195.744 2.042,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
