8,0 450.171.296 6.000 75.028,0 68.704,0 67.520 1.721.216 30.032,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.822.944 6.000 72.637,0 68.320,0 67.200 176.992 15.825,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.055.136 6.000 73.342,0 68.608,0 67.616 1.937.600 29.858,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 428.614.112 6.000 71.435,0 67.456,0 66.432 1.069.056 20.362,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.213.408 6.000 73.535,0 68.000,0 66.848 1.091.872 24.472,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 427.709.888 6.000 71.285,0 67.456,0 66.304 1.053.888 20.864,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.963.072 6.000 73.660,0 68.160,0 67.104 1.382.912 26.063,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.204.832 6.000 72.700,0 67.584,0 66.304 1.717.408 35.236,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 482.707.520 6.000 80.451,0 79.360,0 67.904 1.769.696 32.340,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 429.629.248 6.000 71.604,0 67.616,0 66.432 1.067.680 19.930,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 429.586.464 6.000 71.597,0 67.552,0 66.720 1.938.624 36.396,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.785.824 6.000 72.631,0 67.520,0 66.432 179.392 16.697,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 458.646.848 6.000 76.441,0 78.400,0 67.520 179.968 12.793,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.939.616 6.000 72.489,0 68.448,0 67.360 184.288 16.209,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.778.240 6.000 72.463,0 68.768,0 67.584 1.957.024 27.529,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 466.510.592 6.000 77.751,0 77.600,0 67.040 212.704 16.387,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 474.060.512 6.000 79.010,0 79.136,0 67.584 2.435.456 52.558,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 450.052.576 6.000 75.008,0 77.536,0 66.880 1.806.112 25.469,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 477.601.760 6.000 79.600,0 78.720,0 67.616 1.788.160 36.799,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 463.697.024 6.000 77.282,0 68.288,0 67.072 1.064.576 30.020,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.003.712 6.000 72.834,0 67.936,0 66.880 177.504 17.301,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 456.300.256 6.000 76.050,0 77.984,0 67.136 1.171.808 18.632,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.037.856 6.000 72.506,0 68.480,0 67.520 182.688 15.246,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 456.549.312 6.000 76.091,0 77.856,0 67.168 1.946.720 27.112,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.081.888 6.000 71.847,0 68.000,0 67.008 1.947.968 34.229,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.023.488 6.000 72.503,0 67.648,0 66.240 2.519.648 40.494,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 458.666.912 6.000 76.444,0 68.224,0 67.264 1.060.768 27.216,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 569.469.600 6.000 94.911,0 79.136,0 67.456 1.994.752 41.628,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 452.897.760 6.000 75.483,0 77.536,0 66.944 185.408 15.903,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 474.200.544 6.000 79.033,0 78.976,0 67.456 1.940.608 40.595,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 448.560.608 6.000 74.760,0 68.288,0 67.168 4.442.112 63.315,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.307.296 6.000 73.051,0 68.032,0 67.040 1.820.704 31.105,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.528.544 6.000 71.754,0 67.872,0 66.752 1.948.096 32.653,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.017.312 6.000 71.669,0 67.968,0 66.944 1.930.688 30.057,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.630.944 6.000 72.938,0 68.000,0 66.976 1.088.896 21.474,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 462.947.904 6.000 77.158,0 69.600,0 68.032 182.272 18.118,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.003.424 6.000 72.500,0 68.128,0 67.008 1.145.920 23.458,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.168.288 6.000 72.861,0 68.352,0 67.200 1.943.584 32.102,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.976.448 6.000 73.162,0 67.392,0 66.336 2.055.584 33.801,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 478.761.984 6.000 79.793,0 77.664,0 66.976 2.024.096 29.087,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 541.648.896 6.000 90.274,0 67.936,0 66.688 1.925.344 42.505,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 452.446.624 6.000 75.407,0 68.480,0 67.104 1.986.144 41.615,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 484.948.192 6.000 80.824,0 78.784,0 67.552 2.462.656 34.051,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.504.416 6.000 72.417,0 68.160,0 66.944 178.304 15.985,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 449.440.640 6.000 74.906,0 68.448,0 67.392 1.925.184 37.478,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.346.752 6.000 73.224,0 68.288,0 67.136 2.501.984 50.935,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 447.574.400 6.000 74.595,0 68.448,0 67.456 2.854.656 49.102,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 459.730.656 6.000 76.621,0 68.256,0 67.040 177.280 21.004,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 480.614.304 6.000 80.102,0 78.016,0 67.296 1.152.544 22.474,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.145.280 6.000 73.357,0 68.480,0 67.392 1.731.808 28.517,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 444.387.808 6.000 74.064,0 68.256,0 67.296 2.480.640 50.178,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 487.082.880 6.000 81.180,0 78.272,0 67.296 1.800.576 28.814,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 444.848.928 6.000 74.141,0 68.704,0 67.616 2.573.536 42.921,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 450.269.824 6.000 75.045,0 68.032,0 67.008 1.925.696 26.471,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.414.976 6.000 72.569,0 68.000,0 66.880 2.452.672 42.083,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.976.608 6.000 72.496,0 68.512,0 67.296 1.061.536 20.335,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 481.647.808 6.000 80.274,0 78.592,0 67.328 1.068.800 18.428,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 429.082.592 6.000 71.513,0 67.744,0 66.624 750.624 15.383,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 477.499.872 6.000 79.583,0 68.960,0 67.616 3.095.392 50.269,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 490.440.128 6.000 81.740,0 78.816,0 67.808 1.981.024 39.546,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.882.592 6.000 72.313,0 68.384,0 67.328 1.833.184 26.006,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.882.080 6.000 71.813,0 68.640,0 67.680 101.376 7.392,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 428.039.264 6.000 71.339,0 68.288,0 67.040 178.592 13.296,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.802.176 6.000 72.300,0 68.224,0 67.136 861.440 16.960,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.153.504 6.000 73.192,0 68.576,0 67.392 2.099.392 28.943,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 453.290.336 6.000 75.548,0 68.896,0 67.648 3.200.832 49.447,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.152.800 6.000 72.692,0 68.608,0 67.520 1.966.848 28.277,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 477.868.032 6.000 79.644,0 77.664,0 66.816 1.610.112 26.323,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 466.883.840 6.000 77.814,0 67.552,0 66.528 198.432 28.032,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.662.848 6.000 72.777,0 67.872,0 66.816 184.192 17.910,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.642.560 6.000 73.273,0 69.120,0 67.456 2.537.568 34.302,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 478.092.256 6.000 79.682,0 78.272,0 67.200 1.156.832 20.666,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 467.875.680 6.000 77.979,0 78.464,0 67.456 210.400 11.732,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.567.360 6.000 72.261,0 67.168,0 66.240 1.942.400 30.167,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.511.744 6.000 73.085,0 67.808,0 66.816 1.045.216 21.532,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 474.264.000 6.000 79.044,0 78.304,0 67.136 2.574.848 38.093,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 484.389.280 6.000 80.731,0 68.640,0 67.424 214.208 29.529,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 447.959.840 6.000 74.660,0 68.352,0 67.232 1.772.800 33.567,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.427.744 6.000 73.071,0 68.576,0 67.200 184.192 16.301,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 470.175.904 6.000 78.362,0 68.352,0 66.976 188.416 24.704,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.883.648 6.000 72.980,0 68.128,0 66.976 1.590.912 31.591,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.278.976 6.000 72.379,0 68.288,0 66.944 182.304 15.172,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 469.297.568 6.000 78.216,0 78.080,0 67.392 182.016 15.354,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.784.320 6.000 72.130,0 67.712,0 66.624 2.551.456 40.696,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 477.602.048 6.000 79.600,0 78.176,0 66.944 1.151.808 19.342,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.546.560 6.000 72.924,0 67.296,0 66.368 1.800.672 29.963,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.017.152 6.000 73.502,0 68.256,0 67.232 182.656 19.536,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.119.488 6.000 72.686,0 68.480,0 67.520 1.068.064 19.886,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.099.424 6.000 72.183,0 68.416,0 67.360 181.760 15.055,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 470.262.752 6.000 78.377,0 69.408,0 67.552 1.951.360 31.570,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 467.966.912 6.000 77.994,0 78.464,0 67.296 183.360 14.493,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 429.970.336 6.000 71.661,0 68.192,0 67.232 1.575.424 23.224,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.872.032 6.000 72.645,0 68.704,0 67.744 1.052.608 18.971,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 458.902.080 6.000 76.483,0 68.576,0 67.456 197.600 24.488,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 473.115.168 6.000 78.852,0 77.952,0 67.104 1.685.888 24.238,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 449.381.248 6.000 74.896,0 68.992,0 67.712 1.728.288 28.796,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.600.288 6.000 72.600,0 68.928,0 67.712 904.224 18.037,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 469.477.760 6.000 78.246,0 79.136,0 67.680 179.264 12.897,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 488.457.792 6.000 81.409,0 68.128,0 66.656 2.014.432 41.508,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 467.360.128 6.000 77.893,0 77.792,0 66.720 1.092.480 18.968,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.415.200 6.000 73.402,0 68.416,0 67.328 1.103.520 20.692,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 467.396.736 6.000 77.899,0 77.344,0 66.816 1.005.088 22.861,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.366.624 6.000 73.394,0 68.736,0 67.616 1.882.464 31.340,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 488.896.768 6.000 81.482,0 78.368,0 67.328 1.936.896 33.390,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 426.077.984 6.000 71.013,0 68.192,0 67.200 178.720 12.621,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.024.160 6.000 73.504,0 68.224,0 67.296 2.607.392 40.751,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 437.110.624 6.000 72.851,0 68.448,0 67.136 1.977.728 31.750,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 449.049.536 6.000 74.841,0 68.192,0 67.136 3.296.320 46.671,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 460.834.752 6.000 76.805,0 78.976,0 67.904 180.544 14.997,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.992.032 6.000 73.665,0 68.640,0 67.552 181.568 17.867,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 457.880.960 6.000 76.313,0 68.992,0 67.360 181.376 17.198,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 453.639.552 6.000 75.606,0 68.160,0 67.168 4.387.456 60.012,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 476.539.360 6.000 79.423,0 77.952,0 67.392 1.145.408 20.430,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 480.236.608 6.000 80.039,0 79.040,0 67.872 2.154.560 32.351,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 443.378.816 6.000 73.896,0 68.768,0 67.584 1.193.856 29.743,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 479.153.952 6.000 79.859,0 79.296,0 67.648 1.955.168 31.385,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 485.398.432 6.000 80.899,0 78.400,0 67.136 1.084.192 24.411,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.379.744 6.000 73.396,0 68.640,0 67.072 201.312 17.087,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.164.992 6.000 72.194,0 67.648,0 66.720 1.785.504 33.244,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 443.039.712 6.000 73.840,0 68.736,0 67.424 3.002.592 44.980,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.626.656 6.000 73.437,0 68.480,0 67.264 2.059.008 30.438,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 478.620.192 6.000 79.770,0 79.136,0 68.128 185.696 17.388,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.727.648 6.000 72.454,0 67.680,0 66.464 1.918.048 36.672,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 452.409.280 6.000 75.401,0 67.648,0 66.656 175.616 24.513,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 441.788.672 6.000 73.631,0 68.512,0 67.296 2.988.832 41.165,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 459.353.792 6.000 76.559,0 67.712,0 66.496 1.752.736 32.739,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 463.082.432 6.000 77.180,0 78.304,0 67.264 1.932.416 36.723,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 457.344.800 6.000 76.224,0 67.936,0 66.528 3.095.488 53.008,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 464.639.328 6.000 77.439,0 79.424,0 68.000 1.161.952 19.000,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 445.741.344 6.000 74.290,0 67.840,0 66.848 856.928 23.563,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 470.305.120 6.000 78.384,0 68.480,0 67.168 184.608 24.311,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.760.960 6.000 72.793,0 67.840,0 66.784 3.159.200 45.071,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.133.472 6.000 73.022,0 68.256,0 67.136 2.049.984 30.671,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 426.511.488 6.000 71.085,0 67.968,0 66.912 942.208 16.458,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.560.256 6.000 71.760,0 67.456,0 66.336 179.776 16.763,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.779.424 6.000 72.296,0 68.256,0 67.328 2.327.968 36.335,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 477.824.960 6.000 79.637,0 77.920,0 66.944 1.973.504 30.233,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 478.776.736 6.000 79.796,0 78.592,0 67.520 2.756.032 58.717,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.885.312 6.000 72.480,0 67.584,0 66.656 1.953.984 39.934,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.312.928 6.000 72.052,0 68.192,0 67.200 1.895.456 33.242,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 447.380.096 6.000 74.563,0 68.384,0 67.296 2.055.584 48.419,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.589.088 6.000 72.264,0 67.680,0 66.624 2.680.096 37.020,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.913.696 6.000 73.318,0 68.160,0 67.200 178.464 17.270,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 457.823.168 6.000 76.303,0 68.032,0 66.816 868.896 22.777,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 480.736.000 6.000 80.122,0 78.848,0 67.360 1.960.384 37.372,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.334.400 6.000 73.055,0 67.968,0 66.976 1.568.736 31.148,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 443.921.760 6.000 73.987,0 68.512,0 67.456 1.171.296 22.174,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 446.498.528 6.000 74.416,0 68.608,0 67.456 1.976.096 33.104,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.329.600 6.000 72.388,0 68.352,0 67.328 1.948.288 28.384,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.580.640 6.000 72.096,0 67.744,0 66.688 3.054.784 49.665,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 430.863.616 6.000 71.810,0 68.448,0 67.328 185.152 13.365,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 471.363.200 6.000 78.560,0 78.208,0 67.136 1.093.088 17.348,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.801.472 6.000 72.133,0 67.776,0 66.592 1.935.840 29.021,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 478.233.632 6.000 79.705,0 78.336,0 67.104 2.116.032 35.315,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 462.283.232 6.000 77.047,0 78.624,0 67.392 1.192.608 22.043,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 449.044.352 6.000 74.840,0 68.032,0 66.976 187.392 22.667,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.820.896 6.000 73.136,0 68.192,0 66.848 1.062.560 24.026,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 473.865.056 6.000 78.977,0 78.528,0 67.328 1.788.928 30.813,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 472.496.704 6.000 78.749,0 79.488,0 67.584 180.320 11.992,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.507.680 6.000 73.251,0 68.320,0 67.360 1.046.720 21.708,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.183.040 6.000 72.363,0 68.416,0 67.200 180.192 16.498,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.631.840 6.000 73.272,0 68.608,0 67.264 2.252.768 43.645,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 465.854.816 6.000 77.642,0 79.488,0 68.032 185.696 14.472,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 440.881.184 6.000 73.480,0 68.736,0 67.744 183.392 18.047,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 454.100.896 6.000 75.683,0 68.832,0 67.584 1.972.480 30.643,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 432.536.832 6.000 72.089,0 67.456,0 66.368 2.015.360 31.236,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 433.153.440 6.000 72.192,0 68.160,0 67.072 179.808 14.674,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 431.382.464 6.000 71.897,0 67.392,0 66.368 2.549.376 40.080,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.386.592 6.000 73.064,0 68.640,0 67.424 1.590.272 25.062,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.012.160 6.000 72.502,0 68.352,0 67.392 2.069.792 41.831,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 442.674.720 6.000 73.779,0 68.448,0 67.392 1.956.320 39.921,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.104.512 6.000 73.184,0 67.648,0 66.592 1.949.760 35.934,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.208.832 6.000 73.034,0 68.288,0 67.232 2.313.664 39.854,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 439.311.168 6.000 73.218,0 68.480,0 67.328 2.961.024 47.842,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.108.288 6.000 72.351,0 67.648,0 66.464 1.549.888 25.995,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 451.351.616 6.000 75.225,0 68.128,0 67.040 2.149.472 46.462,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 438.004.928 6.000 73.000,0 68.256,0 67.264 2.251.648 41.932,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.699.232 6.000 72.449,0 68.352,0 67.296 1.912.064 35.893,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 461.394.848 6.000 76.899,0 78.016,0 66.976 1.763.872 25.948,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 435.791.200 6.000 72.631,0 68.640,0 67.648 1.100.896 18.820,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 467.251.712 6.000 77.875,0 78.368,0 67.104 179.136 12.627,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 436.642.656 6.000 72.773,0 67.904,0 66.848 1.974.080 33.594,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 434.631.712 6.000 72.438,0 68.480,0 67.296 181.824 15.223,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
