6,0 33.329.664 100 333.296,0 341.744,0 254.240 343.392 25.757,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.425.600 100 174.256,0 174.208,0 173.056 175.712 506,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 27.055.648 100 270.556,0 256.080,0 206.912 343.584 51.483,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.773.184 100 287.731,0 256.160,0 254.592 343.456 41.885,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
3,0 26.856.352 100 268.563,0 340.656,0 173.376 348.576 79.197,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
3,0 21.271.424 100 212.714,0 171.616,0 170.176 343.392 70.052,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.181.312 100 171.813,0 171.904,0 170.432 173.056 557,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.427.744 100 174.277,0 174.256,0 173.056 176.224 595,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 20.722.272 100 207.222,0 208.352,0 181.568 226.240 10.178,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 18.537.952 100 185.379,0 183.520,0 172.896 209.664 11.554,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.428.480 100 174.284,0 174.352,0 172.960 175.840 523,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.426.560 100 174.265,0 174.224,0 173.248 175.872 515,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 20.827.712 100 208.277,0 208.112,0 206.208 210.848 910,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.052.544 100 320.525,0 341.680,0 253.984 343.552 37.404,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.718.080 100 177.180,0 176.992,0 175.360 183.136 1.111,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.430.816 100 174.308,0 174.272,0 173.216 176.128 596,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.206.464 100 172.064,0 172.032,0 170.816 173.472 498,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 21.224.064 100 212.240,0 212.480,0 206.400 218.208 3.533,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.422.592 100 174.225,0 174.176,0 172.992 176.192 556,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 24.762.944 100 247.629,0 209.056,0 181.536 342.656 65.038,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.429.696 100 174.297,0 174.304,0 172.672 175.840 684,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 17.453.280 100 174.532,0 174.512,0 173.152 176.640 694,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 29.456.032 100 294.560,0 256.576,0 220.384 343.232 44.671,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.405.760 100 284.057,0 256.016,0 254.016 342.720 40.673,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 26.881.888 100 268.818,0 256.048,0 254.464 343.008 30.804,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 27.406.240 100 274.062,0 256.144,0 207.840 343.328 49.112,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 28.172.160 100 281.721,0 256.224,0 214.272 343.264 49.109,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.033.504 100 290.335,0 256.352,0 254.528 343.328 42.464,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 28.596.704 100 285.967,0 256.336,0 254.496 343.040 41.181,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 27.013.152 100 270.131,0 255.936,0 214.336 343.040 45.979,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.893.248 100 298.932,0 299.600,0 254.880 343.808 43.189,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 30.164.768 100 301.647,0 340.752,0 255.136 343.712 43.064,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.571.520 100 255.715,0 255.664,0 254.240 257.056 552,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
3,0 22.718.368 100 227.183,0 175.808,0 173.472 346.624 73.494,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
3,0 19.484.064 100 194.840,0 171.984,0 170.368 352.096 52.258,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.438.304 100 174.383,0 174.352,0 172.928 176.192 646,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.194.816 100 171.948,0 171.920,0 170.944 172.992 407,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.420.576 100 174.205,0 174.112,0 173.088 176.064 595,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 22.345.056 100 223.450,0 216.160,0 204.256 256.800 19.520,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 21.429.248 100 214.292,0 215.056,0 206.912 218.240 2.634,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.468.768 100 294.687,0 257.008,0 254.784 343.552 42.911,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.760.576 100 287.605,0 256.288,0 254.336 343.328 41.760,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 30.581.472 100 305.814,0 341.248,0 254.496 343.584 42.638,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.973.952 100 299.739,0 329.904,0 254.816 343.680 43.129,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.869.664 100 278.696,0 256.032,0 183.488 343.488 42.545,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.007.200 100 230.072,0 223.856,0 182.912 341.088 44.403,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 27.743.104 100 277.431,0 256.016,0 254.752 342.976 37.487,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 18.137.856 100 181.378,0 181.040,0 179.008 190.720 1.581,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 28.098.240 100 280.982,0 256.704,0 173.952 343.264 61.890,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 17.632.864 100 176.328,0 174.496,0 172.896 224.928 7.897,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.424.416 100 174.244,0 174.256,0 172.864 176.288 578,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 20.831.616 100 208.316,0 208.192,0 206.144 210.592 999,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.429.984 100 174.299,0 174.240,0 173.056 176.000 595,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.420.160 100 174.201,0 174.176,0 173.120 175.616 554,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.421.056 100 174.210,0 174.208,0 172.896 175.232 494,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.180.160 100 171.801,0 171.808,0 170.592 173.024 422,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 17.302.592 100 173.025,0 172.912,0 171.648 174.688 670,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.460.352 100 174.603,0 174.528,0 173.344 176.256 663,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.434.336 100 174.343,0 174.368,0 173.120 176.544 618,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.422.496 100 174.225,0 174.224,0 172.832 175.904 574,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.191.968 100 171.919,0 171.936,0 170.880 172.832 391,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.411.712 100 174.117,0 174.144,0 173.056 175.456 472,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 21.532.000 100 215.320,0 215.264,0 212.672 218.944 1.324,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 25.181.952 100 251.819,0 255.200,0 220.736 256.576 10.058,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.423.712 100 174.237,0 174.208,0 172.768 175.872 547,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.413.760 100 174.137,0 174.112,0 172.448 175.648 579,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.436.256 100 174.362,0 174.288,0 173.312 176.192 540,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.432.384 100 174.323,0 174.320,0 173.088 175.840 590,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 21.052.448 100 210.524,0 208.880,0 205.312 217.568 3.502,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 21.755.648 100 217.556,0 216.064,0 212.256 226.720 3.839,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.113.856 100 291.138,0 256.352,0 254.336 343.680 42.501,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.198.848 100 171.988,0 172.032,0 171.008 173.024 439,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 17.437.536 100 174.375,0 174.304,0 173.248 176.256 646,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 31.092.256 100 310.922,0 341.232,0 255.008 343.136 41.356,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.820.544 100 278.205,0 256.016,0 254.208 343.136 38.035,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.194.816 100 171.948,0 171.936,0 170.752 173.216 453,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.934.272 100 289.342,0 256.160,0 254.432 343.936 42.145,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.433.504 100 174.335,0 174.336,0 172.672 176.224 600,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 17.452.224 100 174.522,0 174.432,0 173.120 176.672 613,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.405.600 100 174.056,0 174.000,0 172.864 175.360 505,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.404.704 100 174.047,0 174.048,0 172.640 175.360 502,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.200.224 100 172.002,0 171.984,0 171.136 172.960 381,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.206.752 100 292.067,0 256.400,0 254.656 343.264 42.630,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
3,0 21.461.600 100 214.616,0 187.056,0 179.936 259.296 35.861,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 22.104.320 100 221.043,0 184.240,0 177.888 342.688 67.878,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
3,0 21.691.424 100 216.914,0 174.944,0 172.800 343.232 71.227,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.409.632 100 174.096,0 174.112,0 172.448 176.544 621,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.617.312 100 276.173,0 256.048,0 221.376 343.360 40.457,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 28.272.352 100 282.723,0 256.384,0 254.720 343.360 39.876,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.420.832 100 174.208,0 174.224,0 172.992 175.488 517,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 22.671.680 100 226.716,0 188.480,0 178.240 342.624 69.705,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 24.941.504 100 249.415,0 255.680,0 181.120 343.072 57.422,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 26.519.584 100 265.195,0 255.840,0 206.944 343.424 45.065,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.097.792 100 290.977,0 256.192,0 253.920 342.944 42.638,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.955.520 100 289.555,0 256.272,0 254.240 343.584 42.294,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 27.908.608 100 279.086,0 256.192,0 221.824 343.136 39.816,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.690.336 100 286.903,0 256.304,0 254.368 343.488 41.492,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 28.594.048 100 285.940,0 256.384,0 220.704 343.776 49.343,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 26.768.448 100 267.684,0 255.952,0 221.184 342.688 42.764,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 27.407.392 100 274.073,0 256.048,0 223.392 342.272 37.722,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.087.904 100 280.879,0 256.144,0 254.688 343.520 39.140,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 27.654.400 100 276.544,0 256.304,0 221.696 342.976 43.319,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
3,0 21.207.584 100 212.075,0 190.592,0 181.984 259.488 32.635,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.816.736 100 238.167,0 255.232,0 204.448 256.736 20.936,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 29.025.600 100 290.256,0 256.432,0 254.784 343.072 42.250,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 29.214.112 100 292.141,0 257.472,0 207.328 343.456 49.485,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.441.440 100 174.414,0 174.384,0 173.248 176.128 592,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.423.744 100 174.237,0 174.176,0 173.280 177.056 564,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 17.421.600 100 174.216,0 174.144,0 173.056 175.904 668,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.880.512 100 298.805,0 300.032,0 254.560 343.360 43.172,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.814.848 100 298.148,0 259.088,0 254.656 343.936 43.229,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 20.686.176 100 206.861,0 206.560,0 204.288 210.816 1.925,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 18.193.280 100 181.932,0 180.384,0 177.568 215.136 5.883,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.417.280 100 174.172,0 174.064,0 172.992 175.872 577,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
4,0 17.411.552 100 174.115,0 174.016,0 172.640 176.128 631,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.422.016 100 174.220,0 174.176,0 173.024 175.968 583,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.393.376 100 173.933,0 173.888,0 172.768 175.264 539,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.412.960 100 174.129,0 174.144,0 172.576 175.904 551,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.207.776 100 172.077,0 172.080,0 171.104 173.280 489,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.418.176 100 174.181,0 174.080,0 172.992 176.480 589,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.412.736 100 174.127,0 174.128,0 172.832 175.744 540,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.413.920 100 174.139,0 174.096,0 172.736 175.840 569,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.411.552 100 174.115,0 174.112,0 172.800 175.264 482,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 32.063.104 100 320.631,0 341.792,0 254.816 344.128 37.445,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.413.632 100 304.136,0 341.152,0 254.752 343.616 43.045,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.110.912 100 291.109,0 256.832,0 181.664 343.392 49.499,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.635.904 100 286.359,0 256.736,0 184.960 343.232 53.128,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.175.424 100 171.754,0 171.728,0 170.880 173.248 440,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.433.120 100 174.331,0 174.336,0 172.928 175.872 530,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 32.134.944 100 321.349,0 341.696,0 254.528 343.936 37.004,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.707.232 100 337.072,0 342.192,0 255.136 343.424 20.209,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 32.039.648 100 320.396,0 341.584,0 254.080 343.936 37.457,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 33.280.160 100 332.801,0 342.048,0 255.424 344.224 26.961,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.200.448 100 342.004,0 342.000,0 339.936 343.488 620,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.530.016 100 315.300,0 341.648,0 254.720 343.360 40.031,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 30.719.968 100 307.199,0 341.424,0 183.168 343.776 47.569,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.261.120 100 272.611,0 241.200,0 182.880 343.488 70.268,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 20.792.064 100 207.920,0 208.016,0 204.608 212.000 1.457,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.394.880 100 173.948,0 173.872,0 172.384 176.000 552,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.420.416 100 174.204,0 174.192,0 172.384 175.360 573,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.420.608 100 174.206,0 174.208,0 173.216 176.288 539,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 25.541.536 100 255.415,0 255.376,0 254.304 257.024 569,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.420.768 100 174.207,0 174.208,0 172.832 175.520 458,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.429.184 100 174.291,0 174.272,0 173.216 175.488 487,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.405.728 100 174.057,0 174.048,0 172.832 175.360 518,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 34.222.784 100 342.227,0 342.352,0 340.416 344.224 737,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 30.928.000 100 309.280,0 341.360,0 254.656 343.488 41.988,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 31.962.720 100 319.627,0 341.632,0 254.624 343.616 37.806,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 21.381.984 100 213.819,0 187.440,0 177.792 343.840 62.344,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.411.648 100 274.116,0 227.488,0 188.160 345.792 64.215,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.199.872 100 171.998,0 172.048,0 170.784 172.928 447,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.184.192 100 171.841,0 171.808,0 170.976 173.056 463,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.263.776 100 332.637,0 341.872,0 255.328 343.968 26.872,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 32.840.352 100 328.403,0 341.952,0 254.848 344.224 31.742,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 33.429.728 100 334.297,0 341.856,0 254.848 343.680 24.526,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 32.992.928 100 329.929,0 341.696,0 254.464 343.872 29.343,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 21.533.984 100 215.339,0 215.216,0 211.616 218.048 1.313,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.907.072 100 269.070,0 236.000,0 180.832 343.648 65.559,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 17.108.384 100 171.083,0 171.024,0 170.048 173.888 451,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.743.392 100 177.433,0 174.640,0 171.232 186.272 4.635,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 17.425.408 100 174.254,0 174.208,0 172.896 175.968 636,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
7,0 20.694.976 100 206.949,0 206.400,0 204.128 210.464 1.949,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
