5,0 25.415.424 100 254.154,0 223.184,0 181.792 346.496 67.333,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.303.552 100 273.035,0 229.408,0 206.336 347.808 60.488,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.922.880 100 269.228,0 231.216,0 182.112 345.760 66.826,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.296.256 100 292.962,0 343.136,0 221.536 345.856 59.347,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 20.765.376 100 207.653,0 206.560,0 204.000 217.152 3.056,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.416.832 100 344.168,0 344.112,0 342.336 345.984 785,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.451.872 100 344.518,0 344.528,0 342.880 346.464 766,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.818.272 100 338.182,0 343.424,0 228.064 345.760 23.425,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.380.352 100 343.803,0 343.824,0 341.184 345.504 773,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.585.888 100 245.858,0 256.288,0 184.320 257.472 25.365,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.572.096 100 285.721,0 342.496,0 220.640 346.016 60.163,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.906.112 100 309.061,0 343.680,0 220.480 346.400 54.365,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.623.360 100 276.233,0 231.072,0 182.752 345.728 66.419,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.391.904 100 293.919,0 343.120,0 219.360 346.176 59.156,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.590.272 100 285.902,0 343.008,0 220.256 346.368 60.137,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.783.104 100 307.831,0 343.904,0 223.328 346.720 54.879,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.202.656 100 262.026,0 225.776,0 182.656 345.120 66.531,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.401.952 100 274.019,0 226.992,0 221.632 346.144 58.950,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.042.720 100 250.427,0 223.680,0 205.728 345.952 56.332,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.723.488 100 277.234,0 256.816,0 255.488 346.496 37.041,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.031.328 100 250.313,0 223.344,0 177.792 346.016 55.613,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.669.728 100 276.697,0 230.544,0 207.968 346.496 60.086,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.462.432 100 274.624,0 228.336,0 220.160 345.664 59.181,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.401.472 100 344.014,0 343.952,0 341.792 345.728 811,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.767.040 100 257.670,0 226.016,0 182.048 345.440 66.986,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.355.680 100 343.556,0 343.520,0 341.344 345.376 720,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.394.240 100 283.942,0 286.432,0 218.848 345.664 59.810,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.421.152 100 264.211,0 225.568,0 181.952 346.304 67.449,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.216.672 100 242.166,0 223.744,0 180.448 345.504 61.180,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.984.352 100 239.843,0 223.744,0 182.848 346.592 61.658,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.902.752 100 299.027,0 343.184,0 221.152 346.688 57.901,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.366.816 100 343.668,0 343.712,0 342.080 346.272 946,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.142.720 100 261.427,0 224.832,0 214.080 346.336 55.970,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.215.872 100 242.158,0 223.424,0 181.824 345.824 63.452,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.473.024 100 344.730,0 344.720,0 342.464 347.808 895,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.308.128 100 303.081,0 343.632,0 221.312 347.680 56.681,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.287.360 100 272.873,0 228.096,0 204.256 346.080 61.121,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.489.728 100 274.897,0 257.152,0 181.920 346.752 62.727,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.818.240 100 278.182,0 231.440,0 220.352 345.536 59.079,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.702.464 100 287.024,0 342.512,0 184.480 346.624 61.255,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.025.120 100 300.251,0 343.552,0 219.744 345.920 57.744,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.457.600 100 344.576,0 344.624,0 342.368 347.744 1.103,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.876.352 100 288.763,0 343.072,0 183.872 346.240 62.176,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.130.272 100 311.302,0 342.672,0 220.896 344.992 52.491,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.316.896 100 263.169,0 226.464,0 183.104 346.048 66.594,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.214.720 100 272.147,0 228.704,0 182.080 346.432 66.472,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.234.304 100 282.343,0 306.048,0 181.632 346.272 63.014,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.323.872 100 343.238,0 344.320,0 231.520 346.688 11.319,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 25.991.072 100 259.910,0 224.224,0 206.976 346.560 59.977,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.602.336 100 336.023,0 344.672,0 228.960 347.232 30.275,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.772.320 100 317.723,0 344.384,0 220.736 347.264 49.736,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.505.760 100 285.057,0 261.600,0 182.208 346.112 62.607,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.360.608 100 323.606,0 344.144,0 201.536 346.336 49.753,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.140.416 100 291.404,0 342.768,0 207.392 346.272 59.739,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.073.920 100 300.739,0 343.536,0 221.248 346.400 57.247,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.708.896 100 287.089,0 342.464,0 220.736 346.336 59.985,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.849.216 100 268.492,0 228.416,0 183.616 345.472 67.588,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.239.712 100 252.397,0 223.968,0 207.136 347.424 54.047,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.014.176 100 280.141,0 232.576,0 220.864 346.816 59.889,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.177.568 100 271.775,0 226.928,0 219.168 345.920 58.563,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.434.848 100 344.348,0 344.400,0 341.888 346.464 869,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.705.568 100 257.055,0 224.864,0 181.920 346.432 58.481,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.763.168 100 307.631,0 344.144,0 220.960 346.560 55.313,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.468.896 100 254.689,0 223.056,0 208.832 347.008 56.551,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.485.312 100 344.853,0 344.800,0 341.888 347.552 1.087,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 29.082.112 100 290.821,0 321.376,0 182.656 347.296 59.514,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.472.192 100 344.721,0 344.752,0 342.400 347.232 985,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.350.624 100 263.506,0 225.376,0 221.984 346.752 55.774,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.933.376 100 299.333,0 261.776,0 255.392 346.848 44.118,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.725.696 100 277.257,0 229.488,0 219.616 345.632 59.606,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.485.120 100 344.851,0 344.752,0 342.336 347.712 1.052,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.317.568 100 253.175,0 224.464,0 210.944 344.736 52.151,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.899.616 100 298.996,0 342.960,0 221.824 346.080 57.706,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.515.680 100 285.156,0 305.104,0 221.376 347.072 59.747,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.642.208 100 286.422,0 342.448,0 219.552 347.136 59.901,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.380.352 100 343.803,0 343.776,0 341.280 346.240 758,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.868.960 100 248.689,0 224.416,0 182.496 345.536 66.058,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.429.152 100 304.291,0 343.360,0 213.984 345.888 58.309,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.921.280 100 239.212,0 224.064,0 181.504 345.152 61.769,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.967.200 100 249.672,0 224.768,0 176.992 344.704 65.714,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.936.448 100 289.364,0 342.320,0 220.160 346.880 59.429,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.235.968 100 272.359,0 227.760,0 204.224 345.632 61.635,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.744.512 100 317.445,0 344.064,0 220.640 346.976 49.840,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.473.440 100 274.734,0 258.960,0 176.448 345.504 66.953,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.483.936 100 254.839,0 224.304,0 205.856 345.728 56.182,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.426.848 100 304.268,0 343.776,0 220.864 346.688 56.344,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.967.648 100 239.676,0 223.152,0 182.176 345.216 62.826,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.936.096 100 309.361,0 343.152,0 220.416 346.528 53.999,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.467.584 100 344.675,0 344.704,0 342.560 346.816 791,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.504.032 100 265.040,0 226.176,0 213.632 345.920 59.642,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.432.224 100 254.322,0 224.160,0 206.624 347.232 55.212,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.151.872 100 281.518,0 342.224,0 184.224 345.792 65.315,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.431.168 100 344.311,0 344.352,0 342.240 346.400 953,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.049.344 100 330.493,0 344.256,0 223.232 346.400 37.661,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 20.415.488 100 204.154,0 204.176,0 202.304 207.360 876,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.067.456 100 320.674,0 344.720,0 223.264 346.784 47.434,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.893.632 100 278.936,0 230.480,0 205.088 346.400 61.771,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.269.504 100 302.695,0 343.712,0 220.672 346.880 57.139,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.419.584 100 344.195,0 344.096,0 342.400 345.920 738,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.207.392 100 292.073,0 342.928,0 222.528 346.400 58.926,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.676.544 100 326.765,0 344.048,0 212.768 346.272 43.555,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.437.504 100 344.375,0 344.352,0 342.336 346.560 898,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.958.016 100 309.580,0 344.224,0 221.248 347.040 54.000,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.179.808 100 331.798,0 343.456,0 255.616 346.016 29.580,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.209.760 100 282.097,0 341.968,0 182.816 346.144 65.147,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.463.776 100 344.637,0 344.672,0 342.720 346.880 834,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.908.032 100 299.080,0 343.248,0 220.384 346.016 57.765,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.479.264 100 274.792,0 256.896,0 182.848 346.400 52.413,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.457.440 100 344.574,0 344.480,0 342.496 347.072 805,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.827.264 100 278.272,0 229.824,0 220.960 346.336 60.151,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.938.368 100 249.383,0 223.744,0 205.728 347.264 55.748,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.810.144 100 288.101,0 342.912,0 221.760 346.272 59.133,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 28.173.472 100 281.734,0 260.912,0 182.752 346.592 61.055,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.469.120 100 254.691,0 217.472,0 183.584 346.944 67.464,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.886.784 100 248.867,0 224.688,0 182.400 346.624 66.164,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.392.800 100 243.928,0 224.528,0 178.464 345.600 55.200,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.486.432 100 344.864,0 344.912,0 342.624 347.456 918,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.464.000 100 344.640,0 344.720,0 341.600 347.744 990,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.377.760 100 343.777,0 343.872,0 341.504 346.720 919,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.496.064 100 244.960,0 224.480,0 181.952 345.888 59.835,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.548.672 100 255.486,0 224.080,0 182.368 346.464 64.493,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.406.048 100 254.060,0 224.224,0 182.400 345.920 62.576,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.521.088 100 285.210,0 340.896,0 220.416 345.504 59.594,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.421.248 100 254.212,0 216.800,0 183.008 346.432 62.608,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.012.736 100 270.127,0 225.536,0 220.256 345.632 58.269,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.968.192 100 269.681,0 225.040,0 206.624 346.432 60.579,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.004.192 100 280.041,0 233.440,0 208.480 346.208 60.017,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.520.352 100 255.203,0 256.416,0 182.592 345.184 59.368,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 31.112.224 100 311.122,0 343.952,0 221.504 347.264 53.761,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.268.480 100 272.684,0 229.856,0 182.656 346.144 67.642,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.500.928 100 345.009,0 344.896,0 342.560 347.360 857,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.614.464 100 336.144,0 344.048,0 228.896 346.848 29.165,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 33.573.248 100 335.732,0 344.704,0 229.376 347.232 30.961,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.260.768 100 272.607,0 257.040,0 181.664 347.200 60.872,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.465.824 100 344.658,0 344.688,0 342.784 346.624 803,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.955.008 100 279.550,0 281.088,0 181.504 345.664 65.701,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.703.488 100 307.034,0 344.432,0 222.208 348.032 55.645,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 26.418.496 100 264.185,0 225.792,0 182.560 346.304 66.220,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 28.955.072 100 289.550,0 342.224,0 221.472 345.792 59.405,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.696.256 100 266.962,0 227.680,0 181.984 346.784 64.917,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.331.744 100 293.317,0 343.280,0 206.560 346.304 59.406,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.509.216 100 305.092,0 343.808,0 222.848 346.624 55.480,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 29.562.304 100 295.623,0 343.856,0 219.616 346.432 58.962,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.996.864 100 279.968,0 234.800,0 183.872 345.888 63.969,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.643.392 100 276.433,0 230.800,0 208.416 345.504 60.701,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.231.648 100 252.316,0 225.344,0 182.208 346.208 66.965,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 24.023.424 100 240.234,0 223.888,0 182.144 345.760 62.629,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.194.720 100 261.947,0 224.016,0 205.824 345.088 59.117,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.030.848 100 300.308,0 343.296,0 219.616 346.208 57.596,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.829.568 100 278.295,0 231.040,0 206.464 347.552 61.682,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 26.505.952 100 265.059,0 224.784,0 209.376 346.496 58.646,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 23.872.352 100 238.723,0 223.040,0 181.792 346.752 62.422,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.485.152 100 344.851,0 344.816,0 342.656 347.104 931,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.455.008 100 344.550,0 344.624,0 342.208 346.784 869,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 30.629.408 100 306.294,0 343.856,0 220.416 346.432 56.034,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 27.173.504 100 271.735,0 227.616,0 205.728 345.248 59.400,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.216.288 100 342.162,0 344.704,0 224.128 346.592 16.922,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 27.233.088 100 272.330,0 229.904,0 182.624 346.048 66.436,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 34.417.888 100 344.178,0 344.224,0 341.312 346.112 1.047,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
6,0 32.926.208 100 329.262,0 344.304,0 221.024 346.112 39.354,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
5,0 25.752.128 100 257.521,0 224.528,0 181.504 345.312 67.165,0 CUDA_KERNEL srad2(float, int, int, long, int *, int *, int *, int *, float *, float *, float *, float *, float …
