13,0 2.910.432 1 2.910.432,0 2.910.432,0 2.910.432 2.910.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.560 1 3.882.560,0 3.882.560,0 3.882.560 3.882.560 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.892.544 1 3.892.544,0 3.892.544,0 3.892.544 3.892.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.960 1 3.872.960,0 3.872.960,0 3.872.960 3.872.960 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.879.040 1 3.879.040,0 3.879.040,0 3.879.040 3.879.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.160 1 3.872.160,0 3.872.160,0 3.872.160 3.872.160 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.887.392 1 3.887.392,0 3.887.392,0 3.887.392 3.887.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.896.320 1 3.896.320,0 3.896.320,0 3.896.320 3.896.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.881.792 1 3.881.792,0 3.881.792,0 3.881.792 3.881.792 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.846.208 1 3.846.208,0 3.846.208,0 3.846.208 3.846.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.808.928 1 3.808.928,0 3.808.928,0 3.808.928 3.808.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.869.024 1 3.869.024,0 3.869.024,0 3.869.024 3.869.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.918.784 1 3.918.784,0 3.918.784,0 3.918.784 3.918.784 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.906.528 1 3.906.528,0 3.906.528,0 3.906.528 3.906.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.480 1 3.872.480,0 3.872.480,0 3.872.480 3.872.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.896.832 1 3.896.832,0 3.896.832,0 3.896.832 3.896.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.176 1 3.882.176,0 3.882.176,0 3.882.176 3.882.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.859.808 1 3.859.808,0 3.859.808,0 3.859.808 3.859.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.885.920 1 3.885.920,0 3.885.920,0 3.885.920 3.885.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.928 1 3.872.928,0 3.872.928,0 3.872.928 3.872.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.832 1 3.868.832,0 3.868.832,0 3.868.832 3.868.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.878.720 1 3.878.720,0 3.878.720,0 3.878.720 3.878.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.859.584 1 3.859.584,0 3.859.584,0 3.859.584 3.859.584 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.544 1 3.884.544,0 3.884.544,0 3.884.544 3.884.544 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.008 1 3.891.008,0 3.891.008,0 3.891.008 3.891.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.891.008 1 3.891.008,0 3.891.008,0 3.891.008 3.891.008 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.897.504 1 3.897.504,0 3.897.504,0 3.897.504 3.897.504 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.881.856 1 3.881.856,0 3.881.856,0 3.881.856 3.881.856 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.887.168 1 3.887.168,0 3.887.168,0 3.887.168 3.887.168 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.901.248 1 3.901.248,0 3.901.248,0 3.901.248 3.901.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.881.472 1 3.881.472,0 3.881.472,0 3.881.472 3.881.472 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.869.792 1 3.869.792,0 3.869.792,0 3.869.792 3.869.792 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.851.776 1 3.851.776,0 3.851.776,0 3.851.776 3.851.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
7,0 1.971.808 1 1.971.808,0 1.971.808,0 1.971.808 1.971.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.890.624 1 3.890.624,0 3.890.624,0 3.890.624 3.890.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.883.392 1 3.883.392,0 3.883.392,0 3.883.392 3.883.392 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.886.528 1 3.886.528,0 3.886.528,0 3.886.528 3.886.528 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.913.216 1 3.913.216,0 3.913.216,0 3.913.216 3.913.216 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.877.632 1 3.877.632,0 3.877.632,0 3.877.632 3.877.632 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.858.976 1 3.858.976,0 3.858.976,0 3.858.976 3.858.976 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.992 1 3.884.992,0 3.884.992,0 3.884.992 3.884.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.887.456 1 3.887.456,0 3.887.456,0 3.887.456 3.887.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.853.952 1 3.853.952,0 3.853.952,0 3.853.952 3.853.952 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.879.200 1 3.879.200,0 3.879.200,0 3.879.200 3.879.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.896.832 1 3.896.832,0 3.896.832,0 3.896.832 3.896.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.480 1 3.868.480,0 3.868.480,0 3.868.480 3.868.480 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.853.888 1 3.853.888,0 3.853.888,0 3.853.888 3.853.888 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.352 1 3.884.352,0 3.884.352,0 3.884.352 3.884.352 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.895.872 1 3.895.872,0 3.895.872,0 3.895.872 3.895.872 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.887.072 1 3.887.072,0 3.887.072,0 3.887.072 3.887.072 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.918.624 1 3.918.624,0 3.918.624,0 3.918.624 3.918.624 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.874.848 1 3.874.848,0 3.874.848,0 3.874.848 3.874.848 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.903.776 1 3.903.776,0 3.903.776,0 3.903.776 3.903.776 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.288 1 3.868.288,0 3.868.288,0 3.868.288 3.868.288 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.889.024 1 3.889.024,0 3.889.024,0 3.889.024 3.889.024 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.568 1 3.873.568,0 3.873.568,0 3.873.568 3.873.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.898.176 1 3.898.176,0 3.898.176,0 3.898.176 3.898.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.915.200 1 3.915.200,0 3.915.200,0 3.915.200 3.915.200 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.096 1 3.884.096,0 3.884.096,0 3.884.096 3.884.096 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.899.424 1 3.899.424,0 3.899.424,0 3.899.424 3.899.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.176 1 3.882.176,0 3.882.176,0 3.882.176 3.882.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.886.432 1 3.886.432,0 3.886.432,0 3.886.432 3.886.432 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.893.920 1 3.893.920,0 3.893.920,0 3.893.920 3.893.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.840 1 3.867.840,0 3.867.840,0 3.867.840 3.867.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.852.736 1 3.852.736,0 3.852.736,0 3.852.736 3.852.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.911.360 1 3.911.360,0 3.911.360,0 3.911.360 3.911.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.875.424 1 3.875.424,0 3.875.424,0 3.875.424 3.875.424 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.080 1 3.882.080,0 3.882.080,0 3.882.080 3.882.080 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.881.120 1 3.881.120,0 3.881.120,0 3.881.120 3.881.120 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.893.056 1 3.893.056,0 3.893.056,0 3.893.056 3.893.056 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.904.576 1 3.904.576,0 3.904.576,0 3.904.576 3.904.576 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.840 1 3.867.840,0 3.867.840,0 3.867.840 3.867.840 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.832 1 3.868.832,0 3.868.832,0 3.868.832 3.868.832 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.854.016 1 3.854.016,0 3.854.016,0 3.854.016 3.854.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
7,0 1.960.640 1 1.960.640,0 1.960.640,0 1.960.640 1.960.640 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.880.608 1 3.880.608,0 3.880.608,0 3.880.608 3.880.608 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
7,0 1.931.968 1 1.931.968,0 1.931.968,0 1.931.968 1.931.968 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.885.760 1 3.885.760,0 3.885.760,0 3.885.760 3.885.760 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.883.456 1 3.883.456,0 3.883.456,0 3.883.456 3.883.456 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.866.144 1 3.866.144,0 3.866.144,0 3.866.144 3.866.144 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.861.152 1 3.861.152,0 3.861.152,0 3.861.152 3.861.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.866.944 1 3.866.944,0 3.866.944,0 3.866.944 3.866.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.912.448 1 3.912.448,0 3.912.448,0 3.912.448 3.912.448 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.877.536 1 3.877.536,0 3.877.536,0 3.877.536 3.877.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.863.968 1 3.863.968,0 3.863.968,0 3.863.968 3.863.968 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.922.208 1 3.922.208,0 3.922.208,0 3.922.208 3.922.208 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.866.816 1 3.866.816,0 3.866.816,0 3.866.816 3.866.816 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.901.760 1 3.901.760,0 3.901.760,0 3.901.760 3.901.760 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.874.752 1 3.874.752,0 3.874.752,0 3.874.752 3.874.752 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.854.272 1 3.854.272,0 3.854.272,0 3.854.272 3.854.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.576 1 3.884.576,0 3.884.576,0 3.884.576 3.884.576 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.860.672 1 3.860.672,0 3.860.672,0 3.860.672 3.860.672 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.880.128 1 3.880.128,0 3.880.128,0 3.880.128 3.880.128 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.870.368 1 3.870.368,0 3.870.368,0 3.870.368 3.870.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.851.040 1 3.851.040,0 3.851.040,0 3.851.040 3.851.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.883.520 1 3.883.520,0 3.883.520,0 3.883.520 3.883.520 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.152 1 3.873.152,0 3.873.152,0 3.873.152 3.873.152 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.128 1 3.884.128,0 3.884.128,0 3.884.128 3.884.128 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.871.808 1 3.871.808,0 3.871.808,0 3.871.808 3.871.808 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.888.032 1 3.888.032,0 3.888.032,0 3.888.032 3.888.032 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.897.536 1 3.897.536,0 3.897.536,0 3.897.536 3.897.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.863.488 1 3.863.488,0 3.863.488,0 3.863.488 3.863.488 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.868.320 1 3.868.320,0 3.868.320,0 3.868.320 3.868.320 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.867.264 1 3.867.264,0 3.867.264,0 3.867.264 3.867.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.800 1 3.872.800,0 3.872.800,0 3.872.800 3.872.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.874.272 1 3.874.272,0 3.874.272,0 3.874.272 3.874.272 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.856 1 3.873.856,0 3.873.856,0 3.873.856 3.873.856 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.875.040 1 3.875.040,0 3.875.040,0 3.875.040 3.875.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.879.744 1 3.879.744,0 3.879.744,0 3.879.744 3.879.744 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.893.248 1 3.893.248,0 3.893.248,0 3.893.248 3.893.248 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.877.920 1 3.877.920,0 3.877.920,0 3.877.920 3.877.920 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.906.016 1 3.906.016,0 3.906.016,0 3.906.016 3.906.016 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.888.928 1 3.888.928,0 3.888.928,0 3.888.928 3.888.928 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.917.696 1 3.917.696,0 3.917.696,0 3.917.696 3.917.696 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.883.328 1 3.883.328,0 3.883.328,0 3.883.328 3.883.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.851.360 1 3.851.360,0 3.851.360,0 3.851.360 3.851.360 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.880.096 1 3.880.096,0 3.880.096,0 3.880.096 3.880.096 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.877.568 1 3.877.568,0 3.877.568,0 3.877.568 3.877.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.902.944 1 3.902.944,0 3.902.944,0 3.902.944 3.902.944 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.930.368 1 3.930.368,0 3.930.368,0 3.930.368 3.930.368 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.864.992 1 3.864.992,0 3.864.992,0 3.864.992 3.864.992 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.854.176 1 3.854.176,0 3.854.176,0 3.854.176 3.854.176 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.895.072 1 3.895.072,0 3.895.072,0 3.895.072 3.895.072 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.906.112 1 3.906.112,0 3.906.112,0 3.906.112 3.906.112 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.887.648 1 3.887.648,0 3.887.648,0 3.887.648 3.887.648 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.536 1 3.873.536,0 3.873.536,0 3.873.536 3.873.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.862.240 1 3.862.240,0 3.862.240,0 3.862.240 3.862.240 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.897.408 1 3.897.408,0 3.897.408,0 3.897.408 3.897.408 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.879.264 1 3.879.264,0 3.879.264,0 3.879.264 3.879.264 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.884.224 1 3.884.224,0 3.884.224,0 3.884.224 3.884.224 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.894.720 1 3.894.720,0 3.894.720,0 3.894.720 3.894.720 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.892.800 1 3.892.800,0 3.892.800,0 3.892.800 3.892.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.883.040 1 3.883.040,0 3.883.040,0 3.883.040 3.883.040 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.922.912 1 3.922.912,0 3.922.912,0 3.922.912 3.922.912 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.853.088 1 3.853.088,0 3.853.088,0 3.853.088 3.853.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.864.064 1 3.864.064,0 3.864.064,0 3.864.064 3.864.064 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.640 1 3.872.640,0 3.872.640,0 3.872.640 3.872.640 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.899.328 1 3.899.328,0 3.899.328,0 3.899.328 3.899.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.861.824 1 3.861.824,0 3.861.824,0 3.861.824 3.861.824 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.866.880 1 3.866.880,0 3.866.880,0 3.866.880 3.866.880 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.885.696 1 3.885.696,0 3.885.696,0 3.885.696 3.885.696 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.568 1 3.873.568,0 3.873.568,0 3.873.568 3.873.568 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.862.912 1 3.862.912,0 3.862.912,0 3.862.912 3.862.912 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.911.136 1 3.911.136,0 3.911.136,0 3.911.136 3.911.136 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.903.328 1 3.903.328,0 3.903.328,0 3.903.328 3.903.328 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.888.864 1 3.888.864,0 3.888.864,0 3.888.864 3.888.864 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.903.104 1 3.903.104,0 3.903.104,0 3.903.104 3.903.104 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.736 1 3.868.736,0 3.868.736,0 3.868.736 3.868.736 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.882.048 1 3.882.048,0 3.882.048,0 3.882.048 3.882.048 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.861.536 1 3.861.536,0 3.861.536,0 3.861.536 3.861.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.868.384 1 3.868.384,0 3.868.384,0 3.868.384 3.868.384 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.882.304 1 3.882.304,0 3.882.304,0 3.882.304 3.882.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.885.536 1 3.885.536,0 3.885.536,0 3.885.536 3.885.536 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.837.088 1 3.837.088,0 3.837.088,0 3.837.088 3.837.088 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.904.224 1 3.904.224,0 3.904.224,0 3.904.224 3.904.224 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.870.112 1 3.870.112,0 3.870.112,0 3.870.112 3.870.112 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.872.800 1 3.872.800,0 3.872.800,0 3.872.800 3.872.800 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.897.984 1 3.897.984,0 3.897.984,0 3.897.984 3.897.984 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
11,0 3.866.304 1 3.866.304,0 3.866.304,0 3.866.304 3.866.304 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
12,0 3.873.344 1 3.873.344,0 3.873.344,0 3.873.344 3.873.344 0,0 CUDA_KERNEL bpnn_adjust_weights_cuda(float *, int, float *, int, float *, float *)
