2,0 549.440 1 549.440,0 549.440,0 549.440 549.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 752.288 1 752.288,0 752.288,0 752.288 752.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.288 1 744.288,0 744.288,0 744.288 744.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.752 1 766.752,0 766.752,0 766.752 766.752 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.600 1 757.600,0 757.600,0 757.600 757.600 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.304 1 758.304,0 758.304,0 758.304 758.304 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 721.280 1 721.280,0 721.280,0 721.280 721.280 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 749.792 1 749.792,0 749.792,0 749.792 749.792 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 743.232 1 743.232,0 743.232,0 743.232 743.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
1,0 470.208 1 470.208,0 470.208,0 470.208 470.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 749.248 1 749.248,0 749.248,0 749.248 749.248 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.664 1 741.664,0 741.664,0 741.664 741.664 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.928 1 760.928,0 760.928,0 760.928 760.928 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.008 1 759.008,0 759.008,0 759.008 759.008 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.856 1 761.856,0 761.856,0 761.856 761.856 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 763.008 1 763.008,0 763.008,0 763.008 763.008 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.808 1 767.808,0 767.808,0 767.808 767.808 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.560 1 766.560,0 766.560,0 766.560 766.560 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.824 1 765.824,0 765.824,0 765.824 765.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 723.424 1 723.424,0 723.424,0 723.424 723.424 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.928 1 760.928,0 760.928,0 760.928 760.928 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 746.432 1 746.432,0 746.432,0 746.432 746.432 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 747.232 1 747.232,0 747.232,0 747.232 747.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 763.232 1 763.232,0 763.232,0 763.232 763.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.536 1 741.536,0 741.536,0 741.536 741.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.728 1 741.728,0 741.728,0 741.728 741.728 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.024 1 765.024,0 765.024,0 765.024 765.024 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.272 1 742.272,0 742.272,0 742.272 742.272 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.880 1 762.880,0 762.880,0 762.880 762.880 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.248 1 761.248,0 761.248,0 761.248 761.248 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 745.824 1 745.824,0 745.824,0 745.824 745.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.440 1 757.440,0 757.440,0 757.440 757.440 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.344 1 741.344,0 741.344,0 741.344 741.344 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.728 1 761.728,0 761.728,0 761.728 761.728 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 748.384 1 748.384,0 748.384,0 748.384 748.384 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.336 1 770.336,0 770.336,0 770.336 770.336 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 717.408 1 717.408,0 717.408,0 717.408 717.408 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.120 1 757.120,0 757.120,0 757.120 757.120 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.752 1 770.752,0 770.752,0 770.752 770.752 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.080 1 766.080,0 766.080,0 766.080 766.080 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.416 1 744.416,0 744.416,0 744.416 744.416 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 728.800 1 728.800,0 728.800,0 728.800 728.800 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 724.864 1 724.864,0 724.864,0 724.864 724.864 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 750.720 1 750.720,0 750.720,0 750.720 750.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 771.520 1 771.520,0 771.520,0 771.520 771.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 740.736 1 740.736,0 740.736,0 740.736 740.736 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.992 1 760.992,0 760.992,0 760.992 760.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.992 1 764.992,0 764.992,0 764.992 764.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.536 1 769.536,0 769.536,0 769.536 769.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 743.456 1 743.456,0 743.456,0 743.456 743.456 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
1,0 498.496 1 498.496,0 498.496,0 498.496 498.496 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.336 1 770.336,0 770.336,0 770.336 770.336 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 490.528 1 490.528,0 490.528,0 490.528 490.528 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.304 1 766.304,0 766.304,0 766.304 766.304 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 763.232 1 763.232,0 763.232,0 763.232 763.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 751.456 1 751.456,0 751.456,0 751.456 751.456 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 724.640 1 724.640,0 724.640,0 724.640 724.640 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.000 1 768.000,0 768.000,0 768.000 768.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.520 1 755.520,0 755.520,0 755.520 755.520 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.824 1 741.824,0 741.824,0 741.824 741.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.328 1 755.328,0 755.328,0 755.328 755.328 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 746.720 1 746.720,0 746.720,0 746.720 746.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.832 1 764.832,0 764.832,0 764.832 764.832 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 754.720 1 754.720,0 754.720,0 754.720 754.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.632 1 769.632,0 769.632,0 769.632 769.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.208 1 766.208,0 766.208,0 766.208 766.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.072 1 767.072,0 767.072,0 767.072 767.072 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 743.808 1 743.808,0 743.808,0 743.808 743.808 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.000 1 764.000,0 764.000,0 764.000 764.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.696 1 769.696,0 769.696,0 769.696 769.696 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.160 1 764.160,0 764.160,0 764.160 764.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 720.352 1 720.352,0 720.352,0 720.352 720.352 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.720 1 758.720,0 758.720,0 758.720 758.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.920 1 757.920,0 757.920,0 757.920 757.920 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 736.288 1 736.288,0 736.288,0 736.288 736.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.528 1 758.528,0 758.528,0 758.528 758.528 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 738.848 1 738.848,0 738.848,0 738.848 738.848 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.088 1 765.088,0 765.088,0 765.088 765.088 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.088 1 761.088,0 761.088,0 761.088 761.088 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.184 1 765.184,0 765.184,0 765.184 765.184 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.288 1 764.288,0 764.288,0 764.288 764.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 747.232 1 747.232,0 747.232,0 747.232 747.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.336 1 770.336,0 770.336,0 770.336 770.336 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.992 1 744.992,0 744.992,0 744.992 744.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 751.424 1 751.424,0 751.424,0 751.424 751.424 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.472 1 761.472,0 761.472,0 761.472 761.472 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 722.848 1 722.848,0 722.848,0 722.848 722.848 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 760.416 1 760.416,0 760.416,0 760.416 760.416 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.184 1 757.184,0 757.184,0 757.184 757.184 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 720.064 1 720.064,0 720.064,0 720.064 720.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.632 1 769.632,0 769.632,0 769.632 769.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.504 1 741.504,0 741.504,0 741.504 741.504 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.904 1 759.904,0 759.904,0 759.904 759.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.096 1 768.096,0 768.096,0 768.096 768.096 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.312 1 761.312,0 761.312,0 761.312 761.312 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.432 1 770.432,0 770.432,0 770.432 770.432 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 739.360 1 739.360,0 739.360,0 739.360 739.360 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 746.016 1 746.016,0 746.016,0 746.016 746.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 707.296 1 707.296,0 707.296,0 707.296 707.296 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.600 1 757.600,0 757.600,0 757.600 757.600 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.160 1 756.160,0 756.160,0 756.160 756.160 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.920 1 765.920,0 765.920,0 765.920 765.920 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 740.768 1 740.768,0 740.768,0 740.768 740.768 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.752 1 742.752,0 742.752,0 742.752 742.752 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 727.488 1 727.488,0 727.488,0 727.488 727.488 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.904 1 767.904,0 767.904,0 767.904 767.904 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 753.344 1 753.344,0 753.344,0 753.344 753.344 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.808 1 759.808,0 759.808,0 759.808 759.808 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.496 1 766.496,0 766.496,0 766.496 766.496 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 732.000 1 732.000,0 732.000,0 732.000 732.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.000 1 768.000,0 768.000,0 768.000 768.000 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 737.760 1 737.760,0 737.760,0 737.760 737.760 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.880 1 742.880,0 742.880,0 742.880 742.880 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 754.464 1 754.464,0 754.464,0 754.464 754.464 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.416 1 756.416,0 756.416,0 756.416 756.416 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.912 1 742.912,0 742.912,0 742.912 742.912 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.024 1 761.024,0 761.024,0 761.024 761.024 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.968 1 755.968,0 755.968,0 755.968 755.968 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.232 1 767.232,0 767.232,0 767.232 767.232 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.536 1 741.536,0 741.536,0 741.536 741.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 738.016 1 738.016,0 738.016,0 738.016 738.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 754.880 1 754.880,0 754.880,0 754.880 754.880 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 753.280 1 753.280,0 753.280,0 753.280 753.280 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 739.168 1 739.168,0 739.168,0 739.168 739.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.360 1 755.360,0 755.360,0 755.360 755.360 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.760 1 757.760,0 757.760,0 757.760 757.760 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.792 1 769.792,0 769.792,0 769.792 769.792 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 739.168 1 739.168,0 739.168,0 739.168 739.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.296 1 759.296,0 759.296,0 759.296 759.296 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.784 1 766.784,0 766.784,0 766.784 766.784 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.408 1 765.408,0 765.408,0 765.408 765.408 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 731.040 1 731.040,0 731.040,0 731.040 731.040 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.168 1 759.168,0 759.168,0 759.168 759.168 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 722.176 1 722.176,0 722.176,0 722.176 722.176 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 756.064 1 756.064,0 756.064,0 756.064 756.064 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.368 1 758.368,0 758.368,0 758.368 758.368 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 696.288 1 696.288,0 696.288,0 696.288 696.288 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 738.432 1 738.432,0 738.432,0 738.432 738.432 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 738.880 1 738.880,0 738.880,0 738.880 738.880 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 759.456 1 759.456,0 759.456,0 759.456 759.456 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.408 1 757.408,0 757.408,0 757.408 757.408 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 740.256 1 740.256,0 740.256,0 740.256 740.256 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 719.648 1 719.648,0 719.648,0 719.648 719.648 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.784 1 742.784,0 742.784,0 742.784 742.784 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 746.016 1 746.016,0 746.016,0 746.016 746.016 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 745.952 1 745.952,0 745.952,0 745.952 745.952 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 725.248 1 725.248,0 725.248,0 725.248 725.248 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 764.992 1 764.992,0 764.992,0 764.992 764.992 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 763.456 1 763.456,0 763.456,0 763.456 763.456 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 766.976 1 766.976,0 766.976,0 766.976 766.976 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 746.720 1 746.720,0 746.720,0 746.720 746.720 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.760 1 765.760,0 765.760,0 765.760 765.760 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 745.120 1 745.120,0 745.120,0 745.120 745.120 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.744 1 755.744,0 755.744,0 755.744 755.744 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.120 1 741.120,0 741.120,0 741.120 741.120 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.368 1 762.368,0 762.368,0 762.368 762.368 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.728 1 757.728,0 757.728,0 757.728 757.728 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.784 1 762.784,0 762.784,0 762.784 762.784 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.984 1 741.984,0 741.984,0 741.984 741.984 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 769.024 1 769.024,0 769.024,0 769.024 769.024 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 746.144 1 746.144,0 746.144,0 746.144 746.144 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.208 1 742.208,0 742.208,0 742.208 742.208 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 742.144 1 742.144,0 742.144,0 742.144 742.144 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.672 1 768.672,0 768.672,0 768.672 768.672 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 767.552 1 767.552,0 767.552,0 767.552 767.552 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 741.824 1 741.824,0 741.824,0 741.824 741.824 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.536 1 765.536,0 765.536,0 765.536 765.536 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 496.480 1 496.480,0 496.480,0 496.480 496.480 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.800 1 744.800,0 744.800,0 744.800 744.800 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.096 1 768.096,0 768.096,0 768.096 768.096 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 757.984 1 757.984,0 757.984,0 757.984 757.984 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 768.576 1 768.576,0 768.576,0 768.576 768.576 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 761.632 1 761.632,0 761.632,0 761.632 761.632 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 730.432 1 730.432,0 730.432,0 730.432 730.432 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 744.576 1 744.576,0 744.576,0 744.576 744.576 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 752.512 1 752.512,0 752.512,0 752.512 752.512 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 763.744 1 763.744,0 763.744,0 763.744 763.744 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 749.600 1 749.600,0 749.600,0 749.600 749.600 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 751.392 1 751.392,0 751.392,0 751.392 751.392 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 758.336 1 758.336,0 758.336,0 758.336 758.336 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 755.808 1 755.808,0 755.808,0 755.808 755.808 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 762.176 1 762.176,0 762.176,0 762.176 762.176 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 770.272 1 770.272,0 770.272,0 770.272 770.272 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
2,0 765.600 1 765.600,0 765.600,0 765.600 765.600 0,0 CUDA_KERNEL bpnn_layerforward_CUDA(float *, float *, float *, float *, int, int)
